run_id,split,model_id,label_id,policy_id,threshold_id,exit_mode,max_hold_m5,entry_timestamp,exit_timestamp,held_m5,side,score,threshold,entry_open,exit_open,net_profit,cost_per_trade,claim_boundary
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-01-28T19:00:00+00:00,2025-01-28T19:35:00+00:00,6,long,0.001081979555,-0.001214469784,21311.46,21395.96,8.15,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-01-29T17:15:00+00:00,2025-01-29T17:30:00+00:00,3,long,0.000338886439,-0.001214469784,21378.55,21345.17,-3.638,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-01-29T17:35:00+00:00,2025-01-29T17:45:00+00:00,2,long,0.000786540929,-0.001214469784,21356.92,21316.67,-4.325,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-01-30T16:50:00+00:00,2025-01-30T16:55:00+00:00,1,long,0.005236142066,-0.001214469784,21581.37,21555.5,-2.887,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-01-30T17:05:00+00:00,2025-01-30T17:15:00+00:00,2,long,0.002310157071,-0.001214469784,21443.12,21442.5,-0.362,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-01-30T17:25:00+00:00,2025-01-30T17:30:00+00:00,1,long,-0.000672931587,-0.001214469784,21447.37,21377.62,-7.275,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-01-30T18:30:00+00:00,2025-01-30T18:40:00+00:00,2,long,-0.001104839523,-0.001214469784,21396.12,21397.12,-0.2,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-01-31T17:05:00+00:00,2025-01-31T17:10:00+00:00,1,long,0.005527330622,-0.001214469784,21747.48,21734.98,-1.55,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-01-31T17:15:00+00:00,2025-01-31T18:00:00+00:00,8,long,0.007523336673,-0.001214469784,21745.98,21784.6,3.562,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-01-31T18:05:00+00:00,2025-01-31T18:25:00+00:00,2,long,0.009985864685,-0.001214469784,21798.85,21781.1,-2.075,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-02-03T16:40:00+00:00,2025-02-03T16:45:00+00:00,1,long,0.003659220655,-0.001214469784,21166.24,21119.24,-5.0,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-02-03T17:00:00+00:00,2025-02-03T17:05:00+00:00,1,long,0.001461530934,-0.001214469784,21076.99,21027.36,-5.263,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-02-03T17:25:00+00:00,2025-02-03T17:30:00+00:00,1,long,0.003893280182,-0.001214469784,21170.99,21212.49,3.85,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-02-03T17:35:00+00:00,2025-02-03T17:45:00+00:00,2,long,0.002216802663,-0.001214469784,21228.36,21297.49,6.613,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-02-03T17:50:00+00:00,2025-02-03T18:00:00+00:00,2,long,-7.2404056e-05,-0.001214469784,21269.36,21277.86,0.55,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-02-03T18:05:00+00:00,2025-02-03T18:45:00+00:00,8,long,0.006040096385,-0.001214469784,21265.86,21291.49,2.263,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-02-03T19:20:00+00:00,2025-02-03T19:25:00+00:00,1,long,-0.00070135655,-0.001214469784,21264.11,21306.61,3.95,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-02-03T21:00:00+00:00,2025-02-03T21:10:00+00:00,2,long,0.001200109198,-0.001214469784,21324.99,21332.36,0.437,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-02-03T21:20:00+00:00,2025-02-03T21:25:00+00:00,1,long,0.001321676001,-0.001214469784,21369.11,21364.61,-0.75,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-02-04T16:55:00+00:00,2025-02-04T17:35:00+00:00,8,long,0.007581112304,-0.001214469784,21409.55,21506.68,9.413,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,validation,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-02-04T17:40:00+00:00,2025-02-04T18:10:00+00:00,6,long,0.025695190244,-0.001214469784,21528.3,21520.93,-1.037,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-01T16:40:00+00:00,2025-10-01T16:50:00+00:00,2,long,0.00657875317,-0.001214469784,24620.3,24529.3,-9.4,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-01T17:05:00+00:00,2025-10-01T17:50:00+00:00,8,long,0.000602261577,-0.001214469784,24614.55,24677.43,5.988,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-02T16:40:00+00:00,2025-10-02T16:45:00+00:00,1,long,0.001228890451,-0.001214469784,24876.19,24843.56,-3.563,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-02T18:10:00+00:00,2025-10-02T18:15:00+00:00,1,long,-5.111862e-06,-0.001214469784,24828.06,24827.56,-0.35,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-02T18:40:00+00:00,2025-10-02T18:45:00+00:00,1,long,0.000816155411,-0.001214469784,24815.56,24820.81,0.225,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-02T18:55:00+00:00,2025-10-02T19:10:00+00:00,2,long,5.63988e-06,-0.001214469784,24857.81,24852.56,-0.825,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-03T17:25:00+00:00,2025-10-03T17:35:00+00:00,1,long,0.002966095248,-0.001214469784,24874.98,24889.86,1.188,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-03T17:50:00+00:00,2025-10-03T18:00:00+00:00,2,long,0.002470188507,-0.001214469784,24895.73,24912.73,1.4,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-06T17:30:00+00:00,2025-10-06T17:35:00+00:00,1,long,0.001290043796,-0.001214469784,24948.25,24938.5,-1.275,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-06T17:50:00+00:00,2025-10-06T17:55:00+00:00,1,long,0.002771330313,-0.001214469784,24960.25,24942.38,-2.087,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-07T20:05:00+00:00,2025-10-07T20:10:00+00:00,1,long,0.001006627869,-0.001214469784,24852.85,24857.35,0.15,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-08T16:50:00+00:00,2025-10-08T17:40:00+00:00,8,long,-0.00034459695,-0.001214469784,24972.96,25024.46,4.85,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-09T17:05:00+00:00,2025-10-09T17:10:00+00:00,1,long,0.001163154217,-0.001214469784,25093.87,25085.62,-1.125,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-09T17:15:00+00:00,2025-10-09T17:25:00+00:00,2,long,0.002316326986,-0.001214469784,25085.37,25086.37,-0.2,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-09T18:00:00+00:00,2025-10-09T18:10:00+00:00,2,long,0.002663493601,-0.001214469784,25064.75,25080.0,1.225,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-10T17:10:00+00:00,2025-10-10T17:15:00+00:00,1,long,0.003095494475,-0.001214469784,25163.65,25145.9,-2.075,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-10T17:25:00+00:00,2025-10-10T17:45:00+00:00,4,long,0.004411644513,-0.001214469784,25155.4,25157.15,-0.125,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-13T16:55:00+00:00,2025-10-13T17:25:00+00:00,6,long,0.005573807843,-0.001214469784,24667.05,24663.3,-0.675,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-13T17:35:00+00:00,2025-10-13T17:50:00+00:00,2,long,0.007713229068,-0.001214469784,24678.92,24629.55,-5.237,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-13T17:55:00+00:00,2025-10-13T18:00:00+00:00,1,long,-0.001035675322,-0.001214469784,24609.55,24584.42,-2.813,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-13T18:25:00+00:00,2025-10-13T18:40:00+00:00,2,long,0.000617494453,-0.001214469784,24692.42,24699.8,0.438,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-13T18:50:00+00:00,2025-10-13T18:55:00+00:00,1,long,0.005777496226,-0.001214469784,24708.8,24712.17,0.037,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-14T17:20:00+00:00,2025-10-14T17:25:00+00:00,1,long,0.000755425902,-0.001214469784,24458.64,24518.14,5.65,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-14T17:40:00+00:00,2025-10-14T17:45:00+00:00,1,long,0.004788112385,-0.001214469784,24558.76,24549.26,-1.25,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-14T18:00:00+00:00,2025-10-14T18:05:00+00:00,1,long,-0.00049412581,-0.001214469784,24519.39,24569.14,4.675,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-14T18:10:00+00:00,2025-10-14T18:25:00+00:00,3,long,-0.000850916941,-0.001214469784,24543.01,24560.01,1.4,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-14T18:30:00+00:00,2025-10-14T18:40:00+00:00,2,long,0.001267633584,-0.001214469784,24533.39,24543.51,0.712,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-14T18:50:00+00:00,2025-10-14T19:05:00+00:00,3,long,-0.000435371365,-0.001214469784,24632.51,24618.51,-1.7,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-14T19:10:00+00:00,2025-10-14T19:50:00+00:00,8,long,0.001664925316,-0.001214469784,24595.14,24756.01,15.787,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-14T19:55:00+00:00,2025-10-14T20:10:00+00:00,3,long,0.006171903892,-0.001214469784,24756.51,24740.01,-1.95,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-15T17:00:00+00:00,2025-10-15T17:40:00+00:00,8,long,0.002426154067,-0.001214469784,24846.47,24937.09,8.762,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-15T17:45:00+00:00,2025-10-15T17:50:00+00:00,1,long,0.005286523839,-0.001214469784,24926.72,24921.59,-0.813,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,oos,h6_move3__rf4_l120_n64,h6_move3,long_only_margin,long_only_margin__density_8_0__maxhold_8__weak_or_opp,weak_or_opp,8,2025-10-15T18:00:00+00:00,2025-10-15T18:10:00+00:00,2,long,0.007050814875,-0.001214469784,24932.59,24920.84,-1.475,0.3,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
