thesis_id,source_artifact,feature_family,bar_time_server,timestamp_utc,row_index,atr_14_over_atr_50,historical_vol_5_over_20,return_1_over_atr_14,adx_14,di_spread_14
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 17:50:00,2026-04-24T17:50:00Z,575,1.413641691,0.895609796,0.1994973719,20.98769379,0.770334959
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 17:55:00,2026-04-24T17:55:00Z,576,1.387279391,0.5796542168,0.05073550716,19.68086433,0.9694207311
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:00:00,2026-04-24T18:00:00Z,577,1.362421989,0.465174377,0.6082250476,18.9574604,3.495006561
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:05:00,2026-04-24T18:05:00Z,578,1.316087484,0.3435814381,0.1377642602,18.52565193,4.759153843
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:10:00,2026-04-24T18:10:00Z,579,1.275092483,0.3626840115,0.01869348995,18.12468719,4.598173618
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:15:00,2026-04-24T18:15:00Z,580,1.250551343,0.4087331593,0.5454176664,18.18546295,6.89120245
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:20:00,2026-04-24T18:20:00Z,581,1.217436671,0.5672237873,-0.3657954335,18.31434441,7.057760239
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:25:00,2026-04-24T18:25:00Z,582,1.210688591,0.5445023775,0.5741868019,18.75139427,8.497002602
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:30:00,2026-04-24T18:30:00Z,583,1.186021328,0.5670153499,-0.006758918986,19.15722656,8.086780548
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:35:00,2026-04-24T18:35:00Z,584,1.164341927,0.7661886811,0.04145578668,20.04111481,10.93279171
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:40:00,2026-04-24T18:40:00Z,585,1.146239042,0.7156629562,-0.3797822893,20.25564957,8.07761097
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:45:00,2026-04-24T18:45:00Z,586,1.210814953,1.262213469,1.708532572,21.86754799,17.21157265
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:50:00,2026-04-24T18:50:00Z,587,1.255525708,1.382023335,-0.1820347756,23.84121323,19.66408539
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 18:55:00,2026-04-24T18:55:00Z,588,1.248381734,1.361520529,0.5228776932,25.67390251,18.27660942
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:00:00,2026-04-24T19:00:00Z,589,1.208108544,1.356394291,0.05704785883,27.37568474,17.70568657
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:05:00,2026-04-24T19:05:00Z,590,1.190473557,1.284861088,-0.05795079842,28.30017662,14.49614334
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:10:00,2026-04-24T19:10:00Z,591,1.193115115,0.7310348153,-0.6121000051,28.53693581,11.15177917
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:15:00,2026-04-24T19:15:00Z,592,1.186462879,0.7757326961,0.3200607002,28.75678253,10.38219452
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:20:00,2026-04-24T19:20:00Z,593,1.15563786,0.6425644755,0.04632123187,28.96092415,9.970007896
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:25:00,2026-04-24T19:25:00Z,594,1.121373892,0.7513465285,0.4270576239,29.47437668,11.79531479
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:30:00,2026-04-24T19:30:00Z,595,1.090897918,0.7453936934,-0.01427812409,30.20686531,13.22502041
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:35:00,2026-04-24T19:35:00Z,596,1.07725656,0.4750308692,0.6966485381,31.33500671,16.11753082
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:40:00,2026-04-24T19:40:00Z,597,1.051254272,0.6082026362,-0.2246561348,32.47251129,16.26470375
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:45:00,2026-04-24T19:45:00Z,598,1.056468725,0.8324776888,-0.6679160595,31.63199806,8.004388809
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:50:00,2026-04-24T19:50:00Z,599,1.034342766,0.756090343,-0.05348204076,30.85151863,7.646167278
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 19:55:00,2026-04-24T19:55:00Z,600,1.004899621,0.7879171371,0.1987515092,30.12678719,7.385708809
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 20:00:00,2026-04-24T20:00:00Z,601,0.9892046452,0.6303892136,0.406316936,29.90091133,9.909555435
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 20:05:00,2026-04-24T20:05:00Z,602,0.9638038278,0.6391433477,0.1263354719,29.89569092,10.98362446
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 20:10:00,2026-04-24T20:10:00Z,603,0.9379150867,0.3322975338,-0.1924225241,29.65863037,9.682840347
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 20:15:00,2026-04-24T20:15:00Z,604,0.9245954752,0.3156874776,0.026803324,29.23606491,8.391013145
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 20:20:00,2026-04-24T20:20:00Z,605,0.9070667028,0.475089103,-0.5233199596,28.32589531,5.911503315
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 20:25:00,2026-04-24T20:25:00Z,606,0.9150254726,0.4961178601,-0.1092051119,26.52898598,-1.257245183
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 20:35:00,2026-04-24T20:35:00Z,607,0.9019230008,0.7273404002,0.4104899466,23.54014206,-3.232788086
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 20:40:00,2026-04-24T20:40:00Z,608,0.9062865376,0.7395851612,0.08361566812,22.29442787,2.517176151
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 20:45:00,2026-04-24T20:45:00Z,609,0.8977746964,0.7733617425,0.6889660358,21.13769341,2.373034477
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 20:50:00,2026-04-24T20:50:00Z,610,0.8725807071,0.8287410736,0.04911306128,20.39644623,4.259217739
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 20:55:00,2026-04-24T20:55:00Z,611,0.919736743,0.6721864939,0.7170767784,21.13724518,13.6339159
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:00:00,2026-04-24T21:00:00Z,612,0.9004864097,0.8128983378,-0.1136481166,21.82512856,13.05280113
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:05:00,2026-04-24T21:05:00Z,613,0.8937798142,0.9814762473,-0.2781022191,22.10894012,10.69886017
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:10:00,2026-04-24T21:10:00Z,614,0.8840222955,0.845302701,-0.1854296476,21.51882744,5.995929241
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:15:00,2026-04-24T21:15:00Z,615,0.8727980852,0.9795348048,-0.1991369724,20.97086334,5.68031168
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:20:00,2026-04-24T21:20:00Z,616,0.8757688403,0.4775724709,-0.6859407425,19.64267921,1.005438805
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:25:00,2026-04-24T21:25:00Z,617,0.8603687286,0.5535361767,-0.09194532037,18.48173141,-1.449371576
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:30:00,2026-04-24T21:30:00Z,618,0.8599691987,0.5453627706,-0.3487650156,17.32486725,0.9644111991
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:35:00,2026-04-24T21:35:00Z,619,0.8655179739,1.166755319,0.7971068621,16.40387344,1.766566038
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:40:00,2026-04-24T21:40:00Z,620,0.845469594,1.222237587,0.1585589945,15.85688877,3.5096035
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:45:00,2026-04-24T21:45:00Z,621,0.84387815,0.959259212,-0.1595531255,15.60281277,4.800014019
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:50:00,2026-04-24T21:50:00Z,622,0.8302287459,1.010427952,-0.3054566085,15.07512856,3.168830872
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 21:55:00,2026-04-24T21:55:00Z,623,0.8227416873,0.8975086212,0.1774724275,14.46915913,2.436082602
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 22:00:00,2026-04-24T22:00:00Z,624,0.7986699343,0.4805766046,0.1852759123,13.90647316,2.361540556
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 22:05:00,2026-04-24T22:05:00Z,625,0.7960390449,0.5595672727,0.36242944,14.29978275,7.55673933
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 22:10:00,2026-04-24T22:10:00Z,626,0.8000461459,0.7508594394,0.7709432244,14.97922897,9.093160629
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 22:15:00,2026-04-24T22:15:00Z,627,0.7898719907,0.4588950574,0.4415282607,16.19290543,12.97389507
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 22:20:00,2026-04-24T22:20:00Z,628,0.7758376002,0.4010736942,0.4542342126,17.67626572,15.46198559
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 22:25:00,2026-04-24T22:25:00Z,629,0.7817417383,1.14691186,-0.8917595148,18.13367462,10.28446388
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 22:40:00,2026-04-24T22:40:00Z,630,0.7778993249,0.9307024479,-0.4502665699,15.46741295,-0.08935365826
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 22:50:00,2026-04-24T22:50:00Z,631,0.7668928504,0.6101029515,0.2062165737,13.75163651,1.202735186
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 22:55:00,2026-04-24T22:55:00Z,632,0.7966035604,0.8869650364,0.9761896729,14.14437866,8.214276314
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.24 23:00:00,2026-04-24T23:00:00Z,633,0.7919592857,1.024510026,-0.3375942409,14.75018978,9.476484299
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 16:35:00,2026-04-27T16:35:00Z,634,1.378484726,1.261444092,-1.769067287,42.71665192,-27.26875305
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 16:40:00,2026-04-27T16:40:00Z,635,1.458107948,1.421431184,0.8952336907,44.48463058,-25.35771561
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 16:45:00,2026-04-27T16:45:00Z,636,1.479052544,1.419754386,-0.1681862772,46.1263237,-22.63252068
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 16:50:00,2026-04-27T16:50:00Z,637,1.545984626,1.484542131,-1.292533636,48.18995285,-27.725914
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 16:55:00,2026-04-27T16:55:00Z,638,1.639082909,1.658262134,0.8805257082,50.39509201,-28.58250427
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:00:00,2026-04-27T17:00:00Z,639,1.632074118,1.363313913,0.7112733126,50.26337433,-19.34494781
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:05:00,2026-04-27T17:05:00Z,640,1.606313109,1.37268877,-0.4243041277,50.1410675,-18.07294655
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:10:00,2026-04-27T17:10:00Z,641,1.593022943,1.410977364,-0.6061564684,50.29689789,-19.38512993
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:15:00,2026-04-27T17:15:00Z,642,1.593161702,1.090288162,0.6450200677,50.76792908,-21.18941116
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:20:00,2026-04-27T17:20:00Z,643,1.585761189,1.092617631,-0.7642351985,51.17189789,-19.32348251
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:25:00,2026-04-27T17:25:00Z,644,1.544746041,0.9449208975,0.2421691269,51.54700851,-18.41215897
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:30:00,2026-04-27T17:30:00Z,645,1.516899347,0.940949738,-0.3268275261,51.39689636,-15.88450623
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:35:00,2026-04-27T17:35:00Z,646,1.512142539,0.8636699319,-0.168775931,51.96107483,-21.69867325
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:40:00,2026-04-27T17:40:00Z,647,1.530776739,0.8426063061,0.6500019431,50.07688522,-10.60546303
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:45:00,2026-04-27T17:45:00Z,648,1.500678301,0.6047524214,-0.02152078412,48.32728195,-10.00768089
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:50:00,2026-04-27T17:50:00Z,649,1.478484631,0.6069374084,-0.1374329627,46.8837204,-10.66347218
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 17:55:00,2026-04-27T17:55:00Z,650,1.475914955,0.617293179,-0.3496773839,45.14509964,-8.190758705
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:00:00,2026-04-27T18:00:00Z,651,1.452237248,0.6121156216,0.2383564413,43.63728714,-8.362761497
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:05:00,2026-04-27T18:05:00Z,652,1.455103397,0.6044360995,-0.8143420815,42.55212784,-9.577899933
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:10:00,2026-04-27T18:10:00Z,653,1.442209363,0.7510380745,0.4680128694,41.66884232,-9.670924187
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:15:00,2026-04-27T18:15:00Z,654,1.418175578,0.8545585275,-0.4880521595,40.84864807,-9.100410461
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:20:00,2026-04-27T18:20:00Z,655,1.392219305,0.8852935433,-0.01460473333,40.17677689,-9.114105225
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:25:00,2026-04-27T18:25:00Z,656,1.38405776,0.8345354199,-0.5092366338,40.3677063,-13.79205227
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:30:00,2026-04-27T18:30:00Z,657,1.372464418,0.9338071346,0.6857087612,40.40493774,-12.4062376
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:35:00,2026-04-27T18:35:00Z,658,1.344091535,0.9225745201,0.2309613675,39.48056412,-8.740104675
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:40:00,2026-04-27T18:40:00Z,659,1.304586291,0.8378812671,0.2627204359,38.4454155,-7.810062885
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:45:00,2026-04-27T18:45:00Z,660,1.286867738,0.8348355293,0.3284491003,36.25479507,-2.648761272
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:50:00,2026-04-27T18:50:00Z,661,1.257341981,0.6349384785,-0.232869938,34.2206459,-2.527188778
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 18:55:00,2026-04-27T18:55:00Z,662,1.236121535,0.5312646627,-0.2044522166,32.86158371,-5.077568054
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 19:00:00,2026-04-27T19:00:00Z,663,1.204465866,0.587744236,0.3126723468,31.59959793,-4.869225979
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 19:05:00,2026-04-27T19:05:00Z,664,1.194079876,0.6394196749,-0.323119849,30.06111717,-3.155238867
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 19:10:00,2026-04-27T19:10:00Z,665,1.172197461,0.7215482593,0.5219253898,28.50346565,-2.497770071
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 19:15:00,2026-04-27T19:15:00Z,666,1.14599371,0.6716956496,0.0894485414,26.60648155,-0.5972626209
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 19:20:00,2026-04-27T19:20:00Z,667,1.120713592,0.6734566092,0.4510785341,24.93874168,1.006839395
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 19:25:00,2026-04-27T19:25:00Z,668,1.101407647,0.8545535207,-0.5169323683,23.22497368,0.2837632895
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 19:35:00,2026-04-27T19:35:00Z,669,1.052115679,0.7559500337,0.6098120213,20.85174561,3.257366896
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 19:40:00,2026-04-27T19:40:00Z,670,1.033920169,0.7620933056,0.3068488836,20.54644775,5.140681267
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 19:45:00,2026-04-27T19:45:00Z,671,1.010057569,0.8485038877,-0.1160978749,20.57790375,6.586217403
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 19:50:00,2026-04-27T19:50:00Z,672,0.9846309423,0.5354312062,0.3390011787,20.60711098,6.334205627
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 19:55:00,2026-04-27T19:55:00Z,673,0.9638920426,0.8891470432,-0.5515877604,20.35463333,5.093744755
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:00:00,2026-04-27T20:00:00Z,674,0.9476038814,0.6881002784,-0.05768984184,19.11604691,0.9724152684
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:05:00,2026-04-27T20:05:00Z,675,0.9302895069,0.7539112568,0.3436748385,18.66819191,4.396840572
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:10:00,2026-04-27T20:10:00Z,676,0.9078316092,0.8775879145,0.3067491949,18.30166054,4.49019289
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:15:00,2026-04-27T20:15:00Z,677,0.9056306481,0.9073614478,0.4689930081,18.57808304,7.630326271
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:20:00,2026-04-27T20:20:00Z,678,0.9484205246,1.113037467,-0.987039268,17.57818031,1.610358
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:25:00,2026-04-27T20:25:00Z,679,0.987011075,1.170356989,0.40780738,16.78555107,2.047323942
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:30:00,2026-04-27T20:30:00Z,680,0.9749759436,1.202542901,0.4373485148,16.04953957,1.934210062
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:35:00,2026-04-27T20:35:00Z,681,0.9889032245,1.394818068,1.167181969,16.75686646,8.912778854
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:40:00,2026-04-27T20:40:00Z,682,0.9824151993,1.502099872,-0.7213532925,17.41366768,8.354302406
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:45:00,2026-04-27T20:45:00Z,683,0.9605051875,1.180577517,0.4012047946,17.97606468,7.841849804
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:50:00,2026-04-27T20:50:00Z,684,0.9355595112,1.210469723,0.2497406453,18.81237221,9.423916817
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 20:55:00,2026-04-27T20:55:00Z,685,0.9384657741,1.305681348,-0.5572248101,18.80704689,6.018230915
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 21:00:00,2026-04-27T21:00:00Z,686,0.9139677882,0.878429234,0.246299848,18.80209923,5.801221371
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 21:05:00,2026-04-27T21:05:00Z,687,0.8936784863,0.7114531398,-0.3560078442,18.52139091,4.564816952
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 21:10:00,2026-04-27T21:10:00Z,688,0.8829485774,0.7529500723,0.5834724307,18.60793686,6.07866621
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 21:20:00,2026-04-27T21:20:00Z,689,0.8389649987,0.5884851813,0.2094095051,19.15363503,6.983787537
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 21:25:00,2026-04-27T21:25:00Z,690,0.8140488863,0.5761931539,-0.02915648557,19.45136833,6.77288866
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 21:30:00,2026-04-27T21:30:00Z,691,0.8001900315,0.5249180198,-0.269554019,18.98071289,3.893712044
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 21:35:00,2026-04-27T21:35:00Z,692,0.792857945,0.2914609611,-0.2437187582,18.65990448,4.221714973
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 21:40:00,2026-04-27T21:40:00Z,693,0.7719531059,0.285847038,-0.1901711524,18.23252678,3.625495195
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 21:45:00,2026-04-27T21:45:00Z,694,0.7802283764,0.2889836133,-0.6288250685,17.62018776,-3.174801588
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 21:50:00,2026-04-27T21:50:00Z,695,0.7812057137,0.2258331627,-0.3315265775,17.84338951,-7.245819569
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 22:15:00,2026-04-27T22:15:00Z,696,0.8174538612,1.124397159,0.8873274326,19.50297165,-2.803168535
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 22:20:00,2026-04-27T22:20:00Z,697,0.8194828629,0.7707681656,0.7047422528,18.67951202,2.752984285
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 22:30:00,2026-04-27T22:30:00Z,698,0.79336375,0.9353323579,0.08062476665,17.34736633,2.811941147
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 22:55:00,2026-04-27T22:55:00Z,699,0.8303828239,0.9250867963,-0.2648875117,16.43209076,9.951852798
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.27 23:00:00,2026-04-27T23:00:00Z,700,0.8380588889,0.9143851995,0.3558025956,17.00605392,8.508414268
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 16:35:00,2026-04-28T16:35:00Z,701,1.354276299,0.9571835995,-0.6554341316,36.68227386,-9.000121117
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 16:40:00,2026-04-28T16:40:00Z,702,1.371921659,1.044195652,0.7714944482,34.52629089,-3.198265553
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 16:45:00,2026-04-28T16:45:00Z,703,1.446012497,1.231164455,1.210956812,33.07286072,7.283609867
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 16:50:00,2026-04-28T16:50:00Z,704,1.443209171,1.263451338,0.3580168486,31.95724678,8.556537628
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 16:55:00,2026-04-28T16:55:00Z,705,1.458915472,1.556213021,-1.012388825,30.10160255,2.918141365
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 17:00:00,2026-04-28T17:00:00Z,706,1.493288994,1.485959411,0.3746895492,28.49530029,-3.746332645
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 17:05:00,2026-04-28T17:05:00Z,707,1.477283955,1.542540193,-0.4251975119,27.00373268,-3.484430075
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 17:10:00,2026-04-28T17:10:00Z,708,1.472664356,1.346056581,0.8801484108,25.15703011,0.5262912512
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 17:15:00,2026-04-28T17:15:00Z,709,1.443435907,1.305500269,-0.430587709,23.44223595,0.4975348711
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 17:20:00,2026-04-28T17:20:00Z,710,1.427915335,1.069153666,-0.4734073281,22.10689163,-2.032159328
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 17:25:00,2026-04-28T17:25:00Z,711,1.417292833,1.005423188,-0.4312572181,21.35364342,-4.940859795
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 17:30:00,2026-04-28T17:30:00Z,712,1.401899695,1.006836653,0.053438209,20.90590477,-6.261608124
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 17:35:00,2026-04-28T17:35:00Z,713,1.393083453,0.4091338217,-0.5737830997,20.77022171,-7.658961296
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.28 17:40:00,2026-04-28T17:40:00Z,714,1.466651082,0.9044074416,-1.540875435,22.37915611,-20.96656799
