row_id,stage_id,run_id,view,tier_scope,scoreboard,status,judgment,evidence_boundary,report_path,notes
stage267_run267T_pool_wide_orthogonal_stability_mt5_attempts,267_adapter_research__baseline_candidate_racing_protocol,run267T_stage267_pool_wide_orthogonal_stability_mt5_attempts_v1,pool_wide_orthogonal_stability_mt5_attempt_materialization,Tier A and actual routed total attempts planned,runtime_contract_attempt_manifest,run267T_pool_wide_orthogonal_stability_mt5_attempts_built_execution_pending,materialized_execution_pending_no_candidate_selection,feature_model_set_ini_manifest_only_no_mt5_kpi_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267T_pool_wide_orthogonal_stability_mt5_attempts.md,variants=17;attempts=34;gaps=8;next_action=run267T_execute_pool_wide_orthogonal_stability_mt5_batch.
stage267_run267T_pool_wide_orthogonal_stability_mt5_execution,267_adapter_research__baseline_candidate_racing_protocol,run267T_stage267_pool_wide_orthogonal_stability_mt5_attempts_v1,pool_wide_orthogonal_stability_mt5_execution,Tier A and Tier A+B historical 2024 orthogonal stability attempts,runtime_tranche_or_full_batch,run267T_pool_wide_orthogonal_stability_mt5_batch_completed,runtime_diagnostic_evidence_only_no_candidate_selection,mt5_runtime_batch_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267T_pool_wide_orthogonal_stability_mt5_execution.md,kpi_records=34;next_action=run267T_review_pool_wide_orthogonal_stability_mt5_results;selected_candidate=none.
stage267_run267T_pool_wide_orthogonal_stability_mt5_review,267_adapter_research__baseline_candidate_racing_protocol,run267T_stage267_pool_wide_orthogonal_stability_mt5_attempts_v1,pool_wide_orthogonal_stability_mt5_review,Tier A and Tier A+B historical 2024 orthogonal stability attempts,runtime_review_failure_memory,run267T_pool_wide_orthogonal_stability_mt5_review_completed,negative_distinguishability_result_reusable_failure_memory,mt5_runtime_review_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267T_pool_wide_orthogonal_stability_mt5_review.md,signature_matrix=stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267T/pool_wide_orthogonal_stability_mt5_attempts/orthogonal_stability_signature_matrix.csv; next_action=run267U_design_true_internal_feature_ablation_after_run267T_signature_collapse; selected_candidate=none.
stage267_run267U_true_internal_feature_ablation_design,267_adapter_research__baseline_candidate_racing_protocol,run267U_stage267_true_internal_feature_ablation_design_v1,true_internal_feature_ablation_design_after_signature_collapse,design only for five baseline candidates historical 2024 stress boundary,experiment_design_artifact_lineage_data_integrity_result_judgment,run267U_true_internal_feature_ablation_design_completed,design_ready_source_surface_gap_named_no_candidate_selection,design_and_source_surface_audit_only_no_mt5_execution_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267U_true_internal_feature_ablation_design.md,candidates=5;manifest_rows=24;collapse_rows=17;upstream_rebuild_required=21;direct_compressed_probe_ready=3;next_action=run267V_reconstruct_upstream_feature_surface_for_true_internal_feature_ablation.
stage267_run267V_reconstruct_upstream_feature_surface,267_adapter_research__baseline_candidate_racing_protocol,run267V_stage267_reconstruct_upstream_feature_surface_v1,upstream_feature_surface_reconstruction,Tier A historical 2024 upstream feature surface reconstruction,experiment_design_artifact_lineage_data_integrity,run267V_upstream_feature_surface_reconstructed,upstream_surface_rebuilt_model_rebuild_pending_no_candidate_selection,feature_surface_and_schema_only_no_model_rebuild_no_mt5_kpi_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267V_reconstruct_upstream_feature_surface.md,candidates=5;raw_surface_rows=58255;schema_rows=24;run267W_queue_rows=24;next_action=run267W_build_true_internal_ablation_score_tables_from_reconstructed_surfaces.
stage267_run267W_true_internal_ablation_score_table_materialization,267_adapter_research__baseline_candidate_racing_protocol,run267W_stage267_true_internal_ablation_score_table_materialization_v1,true_internal_ablation_score_table_materialization,Tier A label surface and 2024 historical runtime surface,feature_model_set_ini_manifest,run267W_true_internal_ablation_score_tables_materialized_execution_pending,score_tables_materialized_execution_pending_no_candidate_selection,score_table_materialization_only_no_mt5_kpi_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267W_true_internal_ablation_score_table_materialization.md,variants=24;attempts=48;next_action=run267X_execute_true_internal_ablation_score_table_mt5_batch.
stage267_run267X_true_internal_ablation_score_table_mt5_execution,267_adapter_research__baseline_candidate_racing_protocol,run267X_stage267_true_internal_ablation_score_table_mt5_execution_v1,true_internal_ablation_score_table_mt5_execution,Tier A and Tier A+B historical 2024 true internal ablation attempts,runtime_full_batch_or_tranche,run267X_true_internal_ablation_score_table_mt5_batch_completed,runtime_diagnostic_evidence_only_no_candidate_selection,mt5_runtime_batch_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267X_true_internal_ablation_score_table_mt5_execution.md,kpi_records=48;next_action=run267Y_review_true_internal_ablation_score_table_mt5_results;selected_candidate=none.
stage267_run267Y_true_internal_ablation_kpi_signature_review,267_adapter_research__baseline_candidate_racing_protocol,run267Y_stage267_true_internal_ablation_kpi_signature_review_v1,true_internal_ablation_kpi_signature_review,Tier A primary read plus Tier A+B duplicate audit,kpi_signature_review,run267Y_true_internal_ablation_kpi_signature_review_completed,diagnostic_kpi_review_completed_routed_total_gap_named_no_candidate_selection,kpi_review_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267Y_true_internal_ablation_kpi_signature_review.md,unique_signatures=24;tier_duplicate_pairs=24;next_action=run267Z_balance_timeslice_trade_quality_review_true_internal_ablation_results;selected_candidate=none.
stage267_run267Z_true_internal_ablation_balance_timeslice_trade_quality_review,267_adapter_research__baseline_candidate_racing_protocol,run267Z_stage267_true_internal_ablation_balance_timeslice_trade_quality_review_v1,true_internal_ablation_balance_timeslice_trade_quality_review,Tier A primary read plus Tier A+B duplicate boundary,trade_shape_curve_time_slice_review,run267Z_true_internal_ablation_balance_timeslice_trade_quality_review_completed,diagnostic_curve_timeslice_trade_quality_review_completed_no_candidate_selection,diagnostic_review_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267Z_true_internal_ablation_balance_timeslice_trade_quality_review.md,candidate_test_rows=24;negative_slices=120;parser_errors=0;next_action=run267AA_true_internal_ablation_followup_or_adapter_design;selected_candidate=none.
stage267_run267AA_true_internal_ablation_followup_or_adapter_design,267_adapter_research__baseline_candidate_racing_protocol,run267AA_stage267_true_internal_ablation_followup_or_adapter_design_v1,true_internal_ablation_followup_or_adapter_design,Tier A primary read plus Tier A+B duplicate boundary,followup_design_queue,run267AA_true_internal_ablation_followup_or_adapter_design_completed,followup_design_completed_no_candidate_selection,design_review_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AA_true_internal_ablation_followup_or_adapter_design.md,queue_rows=5;candidate_decisions=5;constructive_rows=5;next_action=run267AB_materialize_noncalendar_weak_slice_resilience_queue;selected_candidate=none.
stage267_run267AB_noncalendar_weak_slice_resilience_queue,267_adapter_research__baseline_candidate_racing_protocol,run267AB_stage267_noncalendar_weak_slice_resilience_queue_v1,noncalendar_weak_slice_resilience_queue,Tier A true internal focus trades; Tier A+B duplicate excluded,trade_feature_state_attribution_and_guard_queue,run267AB_noncalendar_weak_slice_resilience_queue_materialized,noncalendar_state_guard_queue_ready_no_candidate_selection,queue_materialization_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AB_noncalendar_weak_slice_resilience_queue.md,joined=2363/2365;ready_guard_rows=7;next_action=run267AC_build_noncalendar_state_guard_score_tables_from_run267AB_queue;selected_candidate=none.
stage267_run267AC_noncalendar_state_guard_score_table_materialization,267_adapter_research__baseline_candidate_racing_protocol,run267AC_stage267_noncalendar_state_guard_score_table_materialization_v1,noncalendar_state_guard_score_table_materialization,Tier A and Tier A+B historical 2024 noncalendar guard attempts planned,feature_model_set_ini_manifest,run267AC_noncalendar_state_guard_score_tables_materialized_execution_pending,state_guard_score_tables_materialized_execution_pending_no_candidate_selection,score_table_materialization_only_no_mt5_kpi_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AC_noncalendar_state_guard_score_table_materialization.md,variants=7;attempts=14;next_action=run267AD_execute_noncalendar_state_guard_score_table_mt5_batch.
stage267_run267AD_noncalendar_state_guard_score_table_mt5_execution,267_adapter_research__baseline_candidate_racing_protocol,run267AD_stage267_noncalendar_state_guard_score_table_mt5_execution_v1,noncalendar_state_guard_score_table_mt5_execution,Tier A and Tier A+B historical 2024 noncalendar state guard score table attempts,runtime_full_batch_or_tranche,run267AD_noncalendar_state_guard_score_table_mt5_batch_completed,runtime_diagnostic_evidence_only_no_candidate_selection,mt5_runtime_batch_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AD_noncalendar_state_guard_score_table_mt5_execution.md,kpi_records=14;next_action=run267AE_review_noncalendar_state_guard_score_table_mt5_results;selected_candidate=none.
stage267_run267AE_noncalendar_state_guard_balance_timeslice_trade_quality_review,267_adapter_research__baseline_candidate_racing_protocol,run267AE_stage267_noncalendar_state_guard_balance_timeslice_trade_quality_review_v1,noncalendar_state_guard_balance_timeslice_trade_quality_review,Tier A primary read plus Tier A+B duplicate boundary,trade_shape_curve_time_slice_review,run267AE_noncalendar_state_guard_balance_timeslice_trade_quality_review_completed,diagnostic_curve_timeslice_trade_quality_review_completed_no_candidate_selection,diagnostic_review_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AE_noncalendar_state_guard_balance_timeslice_trade_quality_review.md,candidate_test_rows=7;negative_slices=52;parser_errors=0;next_action=run267AF_noncalendar_state_guard_followup_or_prune_design;selected_candidate=none.
stage267_run267AF_noncalendar_state_guard_followup_or_prune_design,267_adapter_research__baseline_candidate_racing_protocol,run267AF_stage267_noncalendar_state_guard_followup_or_prune_design_v1,noncalendar_state_guard_followup_or_prune_design,Tier A evidence with Tier A+B duplicate boundary,followup_prune_design_queue,run267AF_noncalendar_state_guard_followup_or_prune_design_completed,followup_prune_design_completed_no_candidate_selection,design_review_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AF_noncalendar_state_guard_followup_or_prune_design.md,candidate_decisions=5;queue_rows=4;failure_memory=4;next_action=run267AG_materialize_noncalendar_state_guard_followup_queue;selected_candidate=none.
stage267_run267AG_noncalendar_state_guard_followup_queue_materialization,267_adapter_research__baseline_candidate_racing_protocol,run267AG_stage267_noncalendar_state_guard_followup_queue_materialization_v1,noncalendar_state_guard_followup_queue_materialization,Tier A and Tier A+B historical 2024 followup attempts planned,feature_model_set_ini_manifest_and_control_audit,run267AG_noncalendar_state_guard_followup_queue_materialized_execution_pending,followup_queue_materialized_execution_pending_no_candidate_selection,materialization_only_no_mt5_kpi_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AG_noncalendar_state_guard_followup_queue_materialization.md,variants=3;attempts=6;next_action=run267AH_execute_noncalendar_state_guard_followup_mt5_batch.
stage267_run267AH_noncalendar_state_guard_followup_mt5_execution,267_adapter_research__baseline_candidate_racing_protocol,run267AH_stage267_noncalendar_state_guard_followup_mt5_execution_v1,noncalendar_state_guard_followup_mt5_execution,Tier A and Tier A+B historical 2024 noncalendar state guard follow-up attempts,runtime_full_batch_or_tranche,run267AH_noncalendar_state_guard_followup_mt5_batch_completed,runtime_diagnostic_evidence_only_no_candidate_selection,mt5_runtime_batch_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AH_noncalendar_state_guard_followup_mt5_execution.md,kpi_records=6;next_action=run267AI_review_noncalendar_state_guard_followup_mt5_results;selected_candidate=none.
run267AI_stage267_noncalendar_state_guard_followup_balance_timeslice_trade_quality_review_v1__noncalendar_state_guard_followup_balance_timeslice_trade_quality_review,267_adapter_research__baseline_candidate_racing_protocol,run267AI_stage267_noncalendar_state_guard_followup_balance_timeslice_trade_quality_review_v1,noncalendar_state_guard_followup_balance_timeslice_trade_quality_review,Tier A primary read plus Tier A+B duplicate boundary,curve_time_slice_trade_quality_trade_shape_review,run267AI_noncalendar_state_guard_followup_balance_timeslice_trade_quality_review_completed,diagnostic_curve_timeslice_trade_quality_review_completed_no_candidate_selection,diagnostic_curve_timeslice_trade_quality_review_no_candidate_selection,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AI_noncalendar_state_guard_followup_balance_timeslice_trade_quality_review.md,trade_records=1738;candidate_test_rows=3;next_action=run267AJ_design_followup_from_run267AI_curve_time_slice_review.
run267AJ_stage267_noncalendar_state_guard_followup_design_v1__noncalendar_state_guard_followup_design,267_adapter_research__baseline_candidate_racing_protocol,run267AJ_stage267_noncalendar_state_guard_followup_design_v1,noncalendar_state_guard_followup_design,Tier A evidence with Tier A+B duplicate boundary,followup_prune_design_queue,run267AJ_noncalendar_state_guard_followup_design_completed,followup_design_completed_no_candidate_selection,design_from_run267AI_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AJ_noncalendar_state_guard_followup_design.md,queue_rows=4;candidate_decisions=5;next_action=run267AK_materialize_noncalendar_state_guard_repair_queue_from_run267AJ.
run267AK_stage267_noncalendar_state_guard_repair_queue_materialization_v1__noncalendar_state_guard_repair_queue_materialization,267_adapter_research__baseline_candidate_racing_protocol,run267AK_stage267_noncalendar_state_guard_repair_queue_materialization_v1,noncalendar_state_guard_repair_queue_materialization,Tier A and Tier A+B 2024 repair attempts planned; Tier A+B duplicate boundary retained,feature_model_set_ini_manifest,run267AK_noncalendar_state_guard_repair_queue_materialized_execution_pending,repair_queue_materialized_execution_pending_no_candidate_selection,materialization_only_no_mt5_kpi_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AK_noncalendar_state_guard_repair_queue_materialization.md,variants=2;attempts=4;next_action=run267AL_execute_noncalendar_state_guard_repair_mt5_batch.
stage267_run267AL_noncalendar_state_guard_repair_mt5_execution,267_adapter_research__baseline_candidate_racing_protocol,run267AL_stage267_noncalendar_state_guard_repair_mt5_execution_v1,noncalendar_state_guard_repair_mt5_execution,Tier A and Tier A+B historical 2024 noncalendar state guard repair attempts,runtime_full_batch_or_tranche,run267AL_noncalendar_state_guard_repair_mt5_batch_completed,runtime_diagnostic_evidence_only_no_candidate_selection,mt5_runtime_repair_batch_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AL_noncalendar_state_guard_repair_mt5_execution.md,kpi_records=4;next_action=run267AM_review_noncalendar_state_guard_repair_mt5_results;selected_candidate=none.
stage267_run267AM_noncalendar_state_guard_repair_balance_timeslice_trade_quality_review,267_adapter_research__baseline_candidate_racing_protocol,run267AM_stage267_noncalendar_state_guard_repair_balance_timeslice_trade_quality_review_v1,noncalendar_state_guard_repair_balance_timeslice_trade_quality_review,Tier A primary read plus Tier A+B duplicate boundary,curve_time_slice_trade_quality_repair_comparison,run267AM_noncalendar_state_guard_repair_balance_timeslice_trade_quality_review_completed,diagnostic_repair_curve_timeslice_trade_quality_review_completed_no_candidate_selection,diagnostic_repair_curve_time_slice_trade_quality_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AM_noncalendar_state_guard_repair_balance_timeslice_trade_quality_review.md,trade_records=1160;candidate_test_rows=2;comparison_rows=2;next_action=run267AN_design_noncalendar_state_guard_repair_followup_or_prune.
stage267_run267AN_noncalendar_state_guard_repair_followup_or_prune_design,267_adapter_research__baseline_candidate_racing_protocol,run267AN_stage267_noncalendar_state_guard_repair_followup_or_prune_design_v1,noncalendar_state_guard_repair_followup_or_prune_design,Tier A evidence with Tier A+B duplicate boundary,repair_branch_prune_and_state_feature_engineering_queue,run267AN_noncalendar_state_guard_repair_followup_or_prune_design_completed,negative_repair_watch_gate_failed_design_completed_no_candidate_selection,design_from_run267AM_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AN_noncalendar_state_guard_repair_followup_or_prune_design.md,repair_decisions=2;queue_rows=3;next_action=run267AO_materialize_pool_wide_state_feature_engineering_queue.
stage267_run267AO_pool_wide_state_feature_engineering_materialization,267_adapter_research__baseline_candidate_racing_protocol,run267AO_stage267_pool_wide_state_feature_engineering_materialization_v1,pool_wide_state_feature_engineering_materialization,Tier A and Tier A+B historical 2024 state feature attempts planned,feature_model_set_ini_manifest,run267AO_pool_wide_state_feature_engineering_materialized_execution_pending,pool_wide_state_feature_engineering_materialized_execution_pending_no_candidate_selection,score_table_materialization_only_no_mt5_kpi_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AO_pool_wide_state_feature_engineering_materialization.md,variants=20;attempts=40;next_action=run267AP_execute_pool_wide_state_feature_engineering_mt5_batch.
stage267_run267AP_pool_wide_state_feature_engineering_mt5_execution,267_adapter_research__baseline_candidate_racing_protocol,run267AP_stage267_pool_wide_state_feature_engineering_mt5_execution_v1,pool_wide_state_feature_engineering_mt5_execution,Tier A and Tier A+B historical 2024 pool-wide state feature engineering attempts,runtime_full_batch_or_tranche,run267AP_pool_wide_state_feature_engineering_mt5_batch_completed,runtime_diagnostic_evidence_only_no_candidate_selection,mt5_runtime_batch_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AP_pool_wide_state_feature_engineering_mt5_execution.md,kpi_records=40;next_action=run267AQ_review_pool_wide_state_feature_engineering_mt5_results;selected_candidate=none.
stage267_run267AQ_pool_wide_state_feature_engineering_balance_timeslice_trade_quality_review,267_adapter_research__baseline_candidate_racing_protocol,run267AQ_stage267_pool_wide_state_feature_engineering_balance_timeslice_trade_quality_review_v1,pool_wide_state_feature_engineering_balance_timeslice_trade_quality_review,Tier A primary read plus Tier A+B duplicate boundary,trade_shape_curve_time_slice_review,run267AQ_pool_wide_state_feature_engineering_balance_timeslice_trade_quality_review_completed,diagnostic_curve_timeslice_trade_quality_review_completed_no_candidate_selection,diagnostic_review_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AQ_pool_wide_state_feature_engineering_balance_timeslice_trade_quality_review.md,candidate_profile_rows=20;negative_slices=99;parser_errors=0;next_action=run267AR_design_pool_wide_state_feature_engineering_followup_or_adapter_branch;selected_candidate=none.
stage267_run267AR_pool_wide_state_feature_engineering_followup_or_adapter_branch,267_adapter_research__baseline_candidate_racing_protocol,run267AR_stage267_pool_wide_state_feature_engineering_followup_or_adapter_branch_v1,pool_wide_state_feature_engineering_followup_or_adapter_branch,Tier A primary read plus Tier A+B duplicate boundary,experiment_design_queue_from_trade_shape_review,run267AR_pool_wide_state_feature_engineering_followup_or_adapter_branch_design_completed,followup_adapter_branch_design_completed_no_candidate_selection,design_only_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AR_pool_wide_state_feature_engineering_followup_or_adapter_branch.md,profile_decisions=20;candidate_decisions=5;queue_rows=5;failure_memory=8;next_action=run267AS_materialize_pool_wide_state_feature_engineering_followup_queue.
stage267_run267AS_pool_wide_state_feature_engineering_followup_materialization,267_adapter_research__baseline_candidate_racing_protocol,run267AS_stage267_pool_wide_state_feature_engineering_followup_materialization_v1,pool_wide_state_feature_engineering_followup_materialization,Tier A and Tier A+B historical 2024 follow-up attempts planned,feature_model_set_ini_manifest_and_pressure_audit,run267AS_pool_wide_state_feature_engineering_followup_materialized_execution_pending,pool_wide_state_feature_engineering_followup_materialized_execution_pending_no_candidate_selection,materialization_only_no_mt5_kpi_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AS_pool_wide_state_feature_engineering_followup_materialization.md,variants=8;attempts=16;next_action=run267AT_execute_pool_wide_state_feature_engineering_followup_mt5_batch.
stage267_run267AT_pool_wide_state_feature_engineering_followup_mt5_execution,267_adapter_research__baseline_candidate_racing_protocol,run267AT_stage267_pool_wide_state_feature_engineering_followup_mt5_execution_v1,pool_wide_state_feature_engineering_followup_mt5_execution,Tier A and Tier A+B historical 2024 pool-wide state feature engineering follow-up attempts,runtime_full_batch_or_tranche,run267AT_pool_wide_state_feature_engineering_followup_mt5_batch_completed,runtime_diagnostic_evidence_only_no_candidate_selection,mt5_runtime_batch_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AT_pool_wide_state_feature_engineering_followup_mt5_execution.md,kpi_records=16;next_action=run267AU_review_pool_wide_state_feature_engineering_followup_mt5_results;selected_candidate=none.
stage267_run267AU_pool_wide_state_feature_engineering_followup_balance_timeslice_trade_quality_review,267_adapter_research__baseline_candidate_racing_protocol,run267AU_stage267_pool_wide_state_feature_engineering_followup_balance_timeslice_trade_quality_review_v1,pool_wide_state_feature_engineering_followup_balance_timeslice_trade_quality_review,Tier A primary read plus Tier A+B duplicate boundary,trade_shape_curve_time_slice_review,run267AU_pool_wide_state_feature_engineering_followup_balance_timeslice_trade_quality_review_completed,diagnostic_curve_timeslice_trade_quality_review_completed_no_candidate_selection,diagnostic_curve_timeslice_trade_quality_review_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AU_pool_wide_state_feature_engineering_followup_balance_timeslice_trade_quality_review.md,trade_records=4668;candidate_followup_rows=8;negative_slices=38;next_action=run267AV_design_pool_wide_state_feature_engineering_followup_or_adapter_branch_from_run267AU_review;selected_candidate=none.
stage267_run267AV_pool_wide_state_feature_engineering_followup_or_adapter_branch,267_adapter_research__baseline_candidate_racing_protocol,run267AV_stage267_pool_wide_state_feature_engineering_followup_or_adapter_branch_v1,pool_wide_state_feature_engineering_followup_or_adapter_branch,Tier A primary read plus Tier A+B duplicate boundary,experiment_design_queue_from_run267AU_trade_shape_review,run267AV_pool_wide_state_feature_engineering_followup_or_adapter_branch_design_completed,followup_adapter_branch_design_completed_no_candidate_selection,design_only_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AV_pool_wide_state_feature_engineering_followup_or_adapter_branch.md,profile_decisions=8;candidate_decisions=5;queue_rows=5;failure_memory=5;next_action=run267AW_materialize_pool_wide_state_feature_engineering_second_followup_queue_from_run267AV_design.
stage267_run267AW_pool_wide_state_feature_engineering_second_followup_materialization,267_adapter_research__baseline_candidate_racing_protocol,run267AW_stage267_pool_wide_state_feature_engineering_second_followup_materialization_v1,pool_wide_state_feature_engineering_second_followup_materialization,Tier A historical 2024 second follow-up attempts planned; Tier B blocked by route gap audit,feature_model_set_ini_manifest_pressure_audit_route_gap_audit,run267AW_pool_wide_state_feature_engineering_second_followup_materialized_execution_pending,second_followup_materialized_execution_pending_no_candidate_selection,materialization_only_no_mt5_kpi_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AW_pool_wide_state_feature_engineering_second_followup_materialization.md,variants=8;attempts=8;route_gap=confirmed;next_action=run267AX_execute_pool_wide_state_feature_engineering_second_followup_mt5_batch.
stage267_run267AX_pool_wide_state_feature_engineering_second_followup_mt5_execution,267_adapter_research__baseline_candidate_racing_protocol,run267AX_stage267_pool_wide_state_feature_engineering_second_followup_mt5_execution_v1,pool_wide_state_feature_engineering_second_followup_mt5_execution,Tier A historical 2024 pool-wide state feature engineering second follow-up attempts; Tier B and actual routed total blocked,runtime_full_batch_or_tranche,run267AX_pool_wide_state_feature_engineering_second_followup_mt5_batch_completed,runtime_diagnostic_evidence_only_no_candidate_selection,mt5_runtime_batch_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AX_pool_wide_state_feature_engineering_second_followup_mt5_execution.md,kpi_records=8;tier_pair_boundary=Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists;next_action=run267AY_review_pool_wide_state_feature_engineering_second_followup_mt5_results;selected_candidate=none.
stage267_run267AY_pool_wide_state_feature_engineering_second_followup_balance_timeslice_trade_quality_review,267_adapter_research__baseline_candidate_racing_protocol,run267AY_stage267_pool_wide_state_feature_engineering_second_followup_balance_timeslice_trade_quality_review_v1,pool_wide_state_feature_engineering_second_followup_balance_timeslice_trade_quality_review,Tier A second follow-up review; Tier B and actual routed total blocked by route gap audit,trade_shape_curve_time_slice_review,run267AY_pool_wide_state_feature_engineering_second_followup_balance_timeslice_trade_quality_review_completed,diagnostic_curve_timeslice_trade_quality_review_completed_no_candidate_selection,diagnostic_curve_timeslice_trade_quality_review_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AY_pool_wide_state_feature_engineering_second_followup_balance_timeslice_trade_quality_review.md,trade_records=2234;candidate_second_rows=8;negative_slices=35;next_action=run267AZ_design_pool_wide_state_feature_engineering_second_followup_or_adapter_branch_from_run267AY_review;selected_candidate=none.
stage267_run267AZ_pool_wide_state_feature_engineering_second_followup_or_adapter_branch,267_adapter_research__baseline_candidate_racing_protocol,run267AZ_stage267_pool_wide_state_feature_engineering_second_followup_or_adapter_branch_design_v1,pool_wide_state_feature_engineering_second_followup_or_adapter_branch_design,Tier A second follow-up design; Tier B and actual routed total targeted by next true fallback queue,experiment_design_queue_failure_memory_candidate_role_refresh,run267AZ_pool_wide_state_feature_engineering_second_followup_or_adapter_branch_design_completed,third_branch_design_completed_no_candidate_selection,design_only_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267AZ_pool_wide_state_feature_engineering_second_followup_or_adapter_branch.md,queue_rows=5;candidate_decisions=5;failure_memory=4;next_action=run267BA_materialize_true_fallback_cross_period_replacement_queue_from_run267AZ_design.
stage267_run267BA_true_fallback_cross_period_replacement_queue_materialization,267_adapter_research__baseline_candidate_racing_protocol,run267BA_stage267_true_fallback_cross_period_replacement_queue_materialization_v1,true_fallback_cross_period_replacement_queue_materialization,Tier A replacement references ready; Tier B and actual routed total blocked until true fallback manifest fields exist,materialization_queue_true_fallback_requirements_replacement_queue_adapter_hold,run267BA_true_fallback_cross_period_replacement_queue_materialized_with_route_gap_boundary_execution_pending,queue_materialized_with_true_fallback_blocked_and_replacement_ready_subset_no_candidate_selection,materialization_only_no_mt5_execution_no_candidate_selection_no_onnx,stages/267_adapter_research__baseline_candidate_racing_protocol/03_reviews/stage267_run267BA_true_fallback_cross_period_replacement_queue_materialization.md,replacement_rows=5;fallback_blocked_rows=3;next_action=run267BB_execute_cross_period_replacement_ready_subset_or_repair_true_fallback_manifest_fields.
