protocol_id,branch_id,branch_name,dimension,required_views,value_field,missing_reason_field,source_binding_rows,numeric_value_required_in,run335I_value_status,invalid_if,claim_boundary
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,long_short_attribution,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_long_short_attribution,proxy_expected_long_short_attribution_missing_reason,4,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,net_profit,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_net_profit,proxy_expected_net_profit_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,profit_factor,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_profit_factor,proxy_expected_profit_factor_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,max_drawdown,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_max_drawdown,proxy_expected_max_drawdown_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,trades_per_day,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_trades_per_day,proxy_expected_trades_per_day_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,expectancy,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_expectancy,proxy_expected_expectancy_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,recovery_factor,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_recovery_factor,proxy_expected_recovery_factor_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,curve_pocket,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_curve_pocket,proxy_expected_curve_pocket_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,underwater_stretch,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_underwater_stretch,proxy_expected_underwater_stretch_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,lot_normalized_result,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_lot_normalized_result,proxy_expected_lot_normalized_result_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,spread_slippage_stress,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_spread_slippage_stress,proxy_expected_spread_slippage_stress_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,session_hour_regime,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_session_hour_regime,proxy_expected_session_hour_regime_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,long_short_attribution,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_long_short_attribution,proxy_expected_long_short_attribution_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,net_profit,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_net_profit,proxy_expected_net_profit_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,profit_factor,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_profit_factor,proxy_expected_profit_factor_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,max_drawdown,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_max_drawdown,proxy_expected_max_drawdown_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,trades_per_day,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_trades_per_day,proxy_expected_trades_per_day_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,expectancy,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_expectancy,proxy_expected_expectancy_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,recovery_factor,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_recovery_factor,proxy_expected_recovery_factor_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,curve_pocket,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_curve_pocket,proxy_expected_curve_pocket_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,underwater_stretch,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_underwater_stretch,proxy_expected_underwater_stretch_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,lot_normalized_result,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_lot_normalized_result,proxy_expected_lot_normalized_result_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,spread_slippage_stress,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_spread_slippage_stress,proxy_expected_spread_slippage_stress_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,session_hour_regime,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_session_hour_regime,proxy_expected_session_hour_regime_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,long_short_attribution,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_long_short_attribution,proxy_expected_long_short_attribution_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,net_profit,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_net_profit,proxy_expected_net_profit_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,profit_factor,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_profit_factor,proxy_expected_profit_factor_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,max_drawdown,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_max_drawdown,proxy_expected_max_drawdown_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,trades_per_day,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_trades_per_day,proxy_expected_trades_per_day_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,expectancy,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_expectancy,proxy_expected_expectancy_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,recovery_factor,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_recovery_factor,proxy_expected_recovery_factor_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,curve_pocket,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_curve_pocket,proxy_expected_curve_pocket_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,underwater_stretch,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_underwater_stretch,proxy_expected_underwater_stretch_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,lot_normalized_result,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_lot_normalized_result,proxy_expected_lot_normalized_result_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,spread_slippage_stress,"[""tier_a_separate"", ""tier_b_separate"", ""tier_a_plus_b_combined"", ""lot_normalized"", ""cost_stress"", ""curve_pocket""]",proxy_expected_spread_slippage_stress,proxy_expected_spread_slippage_stress_missing_reason,5,run335J_materialize_proxy_expected_values_and_mt5_runtime_probe_attempts_or_block_v1,schema_only_no_numeric_value_in_design_run,value_generated_after_threshold_or_lot_change,research_development_only_stage335I_proxy_mt5_design_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
