stage_id,run_id,parent_run_id,run_date,status,judgment,decision,next_run_id,primary_artifact,report_path,gate_passes,gate_total,claim_boundary,view,tier,metric_scope,candidate_model_id,net_profit,profit_factor,drawdown,recovery_factor,trade_count,result_status,sample_rows,feature_count,matched_rows,expectancy,attempt_count
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338I_review_runtime_collapsed_onnx_mt5_probe_or_repair_without_db_v1,run338H_execute_runtime_collapsed_onnx_mt5_probe_without_db_v1,2026-06-01,completed_stage338I_runtime_positive_clue_reviewed_trade_count_recovery_repair_required_no_selection,mt5_runtime_positive_exact_parity_but_trade_count_low_recovery_under_floor_no_selection,stage338I_open_run338J_trade_count_recovery_expansion_or_confirmation_probe,run338J_materialize_trade_count_recovery_expansion_mt5_probe_package_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338I/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338I_runtime_collapsed_mt5_probe_review.md,10,10,research_development_mt5_runtime_probe_review_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,missing_required,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338I_review_runtime_collapsed_onnx_mt5_probe_or_repair_without_db_v1,run338H_execute_runtime_collapsed_onnx_mt5_probe_without_db_v1,2026-06-01,completed_stage338I_runtime_positive_clue_reviewed_trade_count_recovery_repair_required_no_selection,mt5_runtime_positive_exact_parity_but_trade_count_low_recovery_under_floor_no_selection,stage338I_open_run338J_trade_count_recovery_expansion_or_confirmation_probe,run338J_materialize_trade_count_recovery_expansion_mt5_probe_package_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338I/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338I_runtime_collapsed_mt5_probe_review.md,10,10,research_development_mt5_runtime_probe_review_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,,42.01,2.12,,0.78,11.0,same_as_tier_a_until_tier_b_available,,,,3.82,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338J_materialize_trade_count_recovery_expansion_mt5_probe_package_without_db_v1,run338I_review_runtime_collapsed_onnx_mt5_probe_or_repair_without_db_v1,2026-06-01,completed_stage338J_trade_count_recovery_expansion_mt5_probe_package_materialized_no_selection,threshold_corridor_mt5_probe_package_ready_runtime_execution_required_no_selection,stage338J_open_run338K_execute_trade_count_recovery_expansion_mt5_probe,run338K_execute_trade_count_recovery_expansion_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338J/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338J_trade_count_recovery_expansion_mt5_probe_package.md,11,11,research_development_threshold_corridor_runtime_probe_package_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A separate(Tier A 분리),Tier A,mt5_package,,,,,,,threshold_corridor_mt5_probe_package_ready_runtime_execution_required_no_selection,5827.0,,,,4.0
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338J_materialize_trade_count_recovery_expansion_mt5_probe_package_without_db_v1,run338I_review_runtime_collapsed_onnx_mt5_probe_or_repair_without_db_v1,2026-06-01,completed_stage338J_trade_count_recovery_expansion_mt5_probe_package_materialized_no_selection,threshold_corridor_mt5_probe_package_ready_runtime_execution_required_no_selection,stage338J_open_run338K_execute_trade_count_recovery_expansion_mt5_probe,run338K_execute_trade_count_recovery_expansion_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338J/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338J_trade_count_recovery_expansion_mt5_probe_package.md,11,11,research_development_threshold_corridor_runtime_probe_package_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,missing_required,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338J_materialize_trade_count_recovery_expansion_mt5_probe_package_without_db_v1,run338I_review_runtime_collapsed_onnx_mt5_probe_or_repair_without_db_v1,2026-06-01,completed_stage338J_trade_count_recovery_expansion_mt5_probe_package_materialized_no_selection,threshold_corridor_mt5_probe_package_ready_runtime_execution_required_no_selection,stage338J_open_run338K_execute_trade_count_recovery_expansion_mt5_probe,run338K_execute_trade_count_recovery_expansion_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338J/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338J_trade_count_recovery_expansion_mt5_probe_package.md,11,11,research_development_threshold_corridor_runtime_probe_package_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,,,,,,,same_as_tier_a_until_tier_b_available,5827.0,,,,4.0
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338K_execute_trade_count_recovery_expansion_mt5_probe_without_db_v1,run338J_materialize_trade_count_recovery_expansion_mt5_probe_package_without_db_v1,2026-06-01,completed_stage338K_trade_count_recovery_expansion_mt5_probe_executed_review_required_no_selection,mt5_threshold_corridor_probe_outputs_available_review_required_no_selection,stage338K_open_run338L_review_trade_count_recovery_expansion_mt5_probe,run338L_review_trade_count_recovery_expansion_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338K/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338K_trade_count_recovery_expansion_mt5_probe.md,9,9,research_development_threshold_corridor_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A separate(Tier A 분리),Tier A,mt5_runtime_probe,,70.32,1.84,,0.91,21.0,mt5_threshold_corridor_probe_outputs_available_review_required_no_selection,,,23308.0,,4.0
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338K_execute_trade_count_recovery_expansion_mt5_probe_without_db_v1,run338J_materialize_trade_count_recovery_expansion_mt5_probe_package_without_db_v1,2026-06-01,completed_stage338K_trade_count_recovery_expansion_mt5_probe_executed_review_required_no_selection,mt5_threshold_corridor_probe_outputs_available_review_required_no_selection,stage338K_open_run338L_review_trade_count_recovery_expansion_mt5_probe,run338L_review_trade_count_recovery_expansion_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338K/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338K_trade_count_recovery_expansion_mt5_probe.md,9,9,research_development_threshold_corridor_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,missing_required,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338K_execute_trade_count_recovery_expansion_mt5_probe_without_db_v1,run338J_materialize_trade_count_recovery_expansion_mt5_probe_package_without_db_v1,2026-06-01,completed_stage338K_trade_count_recovery_expansion_mt5_probe_executed_review_required_no_selection,mt5_threshold_corridor_probe_outputs_available_review_required_no_selection,stage338K_open_run338L_review_trade_count_recovery_expansion_mt5_probe,run338L_review_trade_count_recovery_expansion_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338K/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338K_trade_count_recovery_expansion_mt5_probe.md,9,9,research_development_threshold_corridor_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,,70.32,1.84,,0.91,21.0,same_as_tier_a_until_tier_b_available,,,23308.0,,4.0
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338L_review_trade_count_recovery_expansion_mt5_probe_without_db_v1,run338K_execute_trade_count_recovery_expansion_mt5_probe_without_db_v1,2026-06-01,completed_stage338L_threshold_corridor_positive_but_operating_not_ready_reviewed_no_selection,threshold_corridor_improved_net_and_trade_count_but_recovery_trade_count_side_balance_not_ready_no_selection,stage338L_open_run338M_lifecycle_exit_side_balance_recovery_expansion,run338M_materialize_lifecycle_exit_side_balance_recovery_expansion_mt5_probe_package_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338L/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338L_threshold_corridor_review.md,8,8,research_development_threshold_corridor_mt5_probe_review_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A separate(Tier A 분리),Tier A,mt5_runtime_probe_review,,70.32,1.84,,0.91,21.0,threshold_corridor_improved_net_and_trade_count_but_recovery_trade_count_side_balance_not_ready_no_selection,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338L_review_trade_count_recovery_expansion_mt5_probe_without_db_v1,run338K_execute_trade_count_recovery_expansion_mt5_probe_without_db_v1,2026-06-01,completed_stage338L_threshold_corridor_positive_but_operating_not_ready_reviewed_no_selection,threshold_corridor_improved_net_and_trade_count_but_recovery_trade_count_side_balance_not_ready_no_selection,stage338L_open_run338M_lifecycle_exit_side_balance_recovery_expansion,run338M_materialize_lifecycle_exit_side_balance_recovery_expansion_mt5_probe_package_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338L/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338L_threshold_corridor_review.md,8,8,research_development_threshold_corridor_mt5_probe_review_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,missing_required,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338L_review_trade_count_recovery_expansion_mt5_probe_without_db_v1,run338K_execute_trade_count_recovery_expansion_mt5_probe_without_db_v1,2026-06-01,completed_stage338L_threshold_corridor_positive_but_operating_not_ready_reviewed_no_selection,threshold_corridor_improved_net_and_trade_count_but_recovery_trade_count_side_balance_not_ready_no_selection,stage338L_open_run338M_lifecycle_exit_side_balance_recovery_expansion,run338M_materialize_lifecycle_exit_side_balance_recovery_expansion_mt5_probe_package_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338L/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338L_threshold_corridor_review.md,8,8,research_development_threshold_corridor_mt5_probe_review_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,,70.32,1.84,,0.91,21.0,same_as_tier_a_until_tier_b_available,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338M_materialize_lifecycle_exit_side_balance_recovery_expansion_mt5_probe_package_without_db_v1,run338L_review_trade_count_recovery_expansion_mt5_probe_without_db_v1,2026-06-01,completed_stage338M_lifecycle_exit_side_balance_recovery_package_materialized_no_selection,lifecycle_exit_side_balance_mt5_probe_package_ready_runtime_execution_required_no_selection,stage338M_open_run338N_execute_lifecycle_exit_side_balance_recovery_probe,run338N_execute_lifecycle_exit_side_balance_recovery_expansion_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338M/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338M_lifecycle_package.md,11,11,research_development_lifecycle_exit_side_balance_runtime_probe_package_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A separate(Tier A 분리),Tier A,mt5_package,,,,,,,lifecycle_exit_side_balance_mt5_probe_package_ready_runtime_execution_required_no_selection,5827.0,,,,6.0
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338M_materialize_lifecycle_exit_side_balance_recovery_expansion_mt5_probe_package_without_db_v1,run338L_review_trade_count_recovery_expansion_mt5_probe_without_db_v1,2026-06-01,completed_stage338M_lifecycle_exit_side_balance_recovery_package_materialized_no_selection,lifecycle_exit_side_balance_mt5_probe_package_ready_runtime_execution_required_no_selection,stage338M_open_run338N_execute_lifecycle_exit_side_balance_recovery_probe,run338N_execute_lifecycle_exit_side_balance_recovery_expansion_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338M/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338M_lifecycle_package.md,11,11,research_development_lifecycle_exit_side_balance_runtime_probe_package_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier B separate(Tier B 분리),Tier B,missing_required,,,,,,,missing_required,,,,,
338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair,run338M_materialize_lifecycle_exit_side_balance_recovery_expansion_mt5_probe_package_without_db_v1,run338L_review_trade_count_recovery_expansion_mt5_probe_without_db_v1,2026-06-01,completed_stage338M_lifecycle_exit_side_balance_recovery_package_materialized_no_selection,lifecycle_exit_side_balance_mt5_probe_package_ready_runtime_execution_required_no_selection,stage338M_open_run338N_execute_lifecycle_exit_side_balance_recovery_probe,run338N_execute_lifecycle_exit_side_balance_recovery_expansion_mt5_probe_without_db_v1,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/02_runs/run338M/final_decision.json,stages/338_runtime_trade_lifecycle__proxy_positive_mt5_negative_repair/03_reviews/run338M_lifecycle_package.md,11,11,research_development_lifecycle_exit_side_balance_runtime_probe_package_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,Tier A+B combined(Tier A+B 합산),Tier A+B,same_as_tier_a_until_tier_b_available,,,,,,,same_as_tier_a_until_tier_b_available,5827.0,,,,6.0
