stage_id,run_id,artifact_type,path,sha256,created_at,claim_boundary,artifact_id,created_at_utc,notes,artifact_path
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,stage59ar_new_model_branch_evidence,docs/agent_control/packets/stage59ar_new_model_branch_from_stage59aq_v1/routing_receipt.json,e2d93f58c6e1ef6220b8b6805f55c0c2c9b1011425d7f6fa31d823ef05a96c38,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__routing_receipt.json,2026-05-16T07:20:25Z,Stage59AR new model branch artifact.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,stage59ar_new_model_branch_evidence,docs/agent_control/packets/stage59ar_new_model_branch_from_stage59aq_v1/experiment_design_receipt.json,f8e614237d96051d23901204f9c981c5690a5a97842e17b3eeeb32b5ff550509,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__experiment_design_receipt.json,2026-05-16T07:20:25Z,Stage59AR new model branch artifact.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,stage59ar_new_model_branch_evidence,docs/agent_control/packets/stage59ar_new_model_branch_from_stage59aq_v1/runtime_evidence_gate.json,3e4de8d7454fd9883079580fa8675e4639a453161b35c459dcfcd8938b847890,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__runtime_evidence_gate.json,2026-05-16T07:20:25Z,Stage59AR new model branch artifact.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,stage59ar_new_model_branch_evidence,docs/agent_control/packets/stage59ar_new_model_branch_from_stage59aq_v1/kpi_contract_audit.json,53ceaf2b4a86e0fc260efc65583b90079c7c0f5c3c36e4a517c99f69be3d3476,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__kpi_contract_audit.json,2026-05-16T07:20:25Z,Stage59AR new model branch artifact.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,stage59ar_new_model_branch_evidence,docs/agent_control/packets/stage59ar_new_model_branch_from_stage59aq_v1/result_judgment_gate.json,f6609d2085803b8a0e7fb2713c68b15e36da5219586881ab46b56c02015aba8d,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__result_judgment_gate.json,2026-05-16T07:20:25Z,Stage59AR new model branch artifact.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,stage59ar_new_model_branch_evidence,docs/agent_control/packets/stage59ar_new_model_branch_from_stage59aq_v1/artifact_lineage_audit.json,a0b7475f5c72c0bad96c7c2e47d72903a0069a1e746bbde0ec422166f9ad96c3,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__artifact_lineage_audit.json,2026-05-16T07:20:25Z,Stage59AR new model branch artifact.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,stage59ar_new_model_branch_evidence,docs/agent_control/packets/stage59ar_new_model_branch_from_stage59aq_v1/final_claim_guard.json,3a5a3f7831c9128e83bb80ab50b8b4e85efa17ce398d192bba84974ec82f19d5,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__final_claim_guard.json,2026-05-16T07:20:25Z,Stage59AR new model branch artifact.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,stage59ar_new_model_branch_evidence,docs/agent_control/packets/stage59ar_new_model_branch_from_stage59aq_v1/required_gate_coverage_audit.json,796a75c5ec60b0893e2285ae3fd5d85e0e16234fc1f87dd8f5ff6f40a2ce19de,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__required_gate_coverage_audit.json,2026-05-16T07:20:25Z,Stage59AR new model branch artifact.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,stage59ar_new_model_branch_evidence,docs/agent_control/packets/stage59ar_new_model_branch_from_stage59aq_v1/aggregate_summary.json,a8b37f326dcda07fe86da03befbb801c0edf3d34c1cd7731c30c1b6c6970faf2,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__aggregate_summary.json,2026-05-16T07:20:25Z,Stage59AR new model branch artifact.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h2_ta_val.htm,dc943ffe97d9c65e15f293a93f39bf0bb7abe5f3a15b9c588309b9cad6a6b39d,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h2_ta_val,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h2_rt_val.htm,b2eb6fee311ada9984303d2580b3793d4bfbb28a847b242f16dd7333c0e68486,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h2_rt_val,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h2_ta_oos.htm,dfef3d827c8913137a392991b73a6d335567359e80ffb5eaa38cb26014e530a8,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h2_ta_oos,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h2_rt_oos.htm,1e6bb1c4fadb98e578671797a17d40f8249009105be4031210071489ef553575,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h2_rt_oos,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h3_ta_val.htm,70709f52e788e49baca018540490704da8a448455fc6ec29108b2dd8cc949001,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h3_ta_val,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h3_rt_val.htm,07cc26f8ec674062a3a1531f2b44ee9d91756632f9d99dae6d5433b784435905,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h3_rt_val,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h3_ta_oos.htm,e84d3ca4ee955790bdf9c7c403daf25aaa3580dce73b92e34070aeaa8fc640ba,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h3_ta_oos,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h3_rt_oos.htm,2a2d7c68984834213b3264d36917ad3aa5395eeea6e63a249a2b020edaca8fe4,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h3_rt_oos,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h4_ta_val.htm,8b4170cd174ee4f2d9493ba679ecc4182ffb7ab07fe1e46e6fd1ab963972be04,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h4_ta_val,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h4_rt_val.htm,2bc973943679eaa2f941061ff11e220914fd21adff1384cf372ffd5480b0236b,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h4_rt_val,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h4_ta_oos.htm,b3bec9461e04c17cebbadb557168340e6d3b2622891e542241e6c37dd96af4dd,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h4_ta_oos,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
59AR_adapter_repair__new_model_branch_from_stage59aq,run59AM_stage59ar_new_model_branch_from_stage59aq_v1,mt5_strategy_tester_report,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/mt5/reports/Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h4_rt_oos.htm,f1125526aab65ee9434116cb99043f2f5c9bfba4a1efcd969ab4407dcb2f64b4,,,run59AM_stage59ar_new_model_branch_from_stage59aq_v1__mt5_report__Project_Obsidian_Prime_v2_run59AM_stage59ar_new_model_branch_from_stage59aq_v1_s59ar_v41_sd8_h4_rt_oos,2026-05-16T07:20:25Z,Actual Stage59AR MT5 Strategy Tester HTML report.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/02_runs/run60A/s59ar_v41_sd8_h3/models/s59ar_v41_sd8_h3_entry_probability.onnx,bc7981a7bda403c02b50ae08014d681f39212db0564f64be9f9f9688864b5e33,,,run60A_stage60_onnx_hardening_v1__s59ar_v41_sd8_h3_entry_probability.onnx,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/02_runs/run60A/s59ar_v41_sd8_h3/models/v41_v22_midcov_et40_agree_h2c0_no_b_stage56_context_timed_event_signal_discrete_score_table.csv,4e322f3a3601295d8f2029bf4dc0ce88a5b6b2bf1b19415d9b5a6831ca61ed71,,,run60A_stage60_onnx_hardening_v1__v41_v22_midcov_et40_agree_h2c0_no_b_stage56_context_timed_event_signal_discrete_score_table.csv,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/02_runs/run60A/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_onnx_adapter_a_val.csv,fc2e834eaddc1fc110e73f677f6b278824f3bf9433d0265541b7c0ccb084f6a0,,,run60A_stage60_onnx_hardening_v1__s59ar_v41_sd8_h3_onnx_adapter_a_val.csv,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/02_runs/run60A/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_onnx_adapter_a_oos.csv,ac005b2c438f4285d00744a289186e74d50c6d4d123d653f645194ddcf81e557,,,run60A_stage60_onnx_hardening_v1__s59ar_v41_sd8_h3_onnx_adapter_a_oos.csv,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/02_runs/run60A/s59ar_v41_sd8_h3/handoff/s59ar_v41_sd8_h3_onnx_runtime_handoff.json,73bc32c98be8db65af655cb9b7a6dae007ec19f227483f137abe3ac95409c691,,,run60A_stage60_onnx_hardening_v1__s59ar_v41_sd8_h3_onnx_runtime_handoff.json,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/03_reviews/onnx_export_report.json,69d05a3ccda9f45dfc2243583fa9145418bda1eb069af959d960595b7121b4c1,,,run60A_stage60_onnx_hardening_v1__onnx_export_report.json,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/03_reviews/onnx_parity_report.json,ef2b3e0d163d7495e74b6825661af0ae2bba49d191f3c31ed1747e292a823522,,,run60A_stage60_onnx_hardening_v1__onnx_parity_report.json,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/03_reviews/mt5_onnx_runtime_reproduction.md,d8518f8a5cefe4dfab9a9d6c3d2de372bfb40228b9fe949fdcbac71db4478203,,,run60A_stage60_onnx_hardening_v1__mt5_onnx_runtime_reproduction.md,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/03_reviews/mt5_onnx_runtime_summary.json,e3da7b9607d54d379ca5d5a73ff21ebdccf412b8b6c0b04df901ae6564ec032c,,,run60A_stage60_onnx_hardening_v1__mt5_onnx_runtime_summary.json,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/03_reviews/mt5_onnx_runtime_summary.csv,8927d968f128ec14c30e1467d26cd99fa6d34b09af6cd6ead53bcfbbae292c4b,,,run60A_stage60_onnx_hardening_v1__mt5_onnx_runtime_summary.csv,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/03_reviews/mt5_onnx_segment_kpi_summary.csv,7be6c9cc8fcbab2e8e8109bdab7247a6617dc015170e436fc6e298af0ff181f7,,,run60A_stage60_onnx_hardening_v1__mt5_onnx_segment_kpi_summary.csv,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/03_reviews/mt5_onnx_risk_atr_telemetry.csv,83a99e3b1c9a8c15c02474f1f0c9a799cdcf346a31c9fb9b92e97bd64781ab7d,,,run60A_stage60_onnx_hardening_v1__mt5_onnx_risk_atr_telemetry.csv,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/03_reviews/mt5_onnx_runtime_trade_audit.csv,cb70da177a0443c86f723f97449575b3619ff4b78f3ad3e050a5723fd5d5bbd2,,,run60A_stage60_onnx_hardening_v1__mt5_onnx_runtime_trade_audit.csv,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/03_reviews/stage60_decision.md,4e5d864d4ccb53bdce763f64682de5dde5305a01268d8a02b00c612a664a3d91,,,run60A_stage60_onnx_hardening_v1__stage60_decision.md,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/02_runs/run60A/run_manifest.json,8a0fa65d830be1b29685bd918f515d203f8a67452e8ca98f90999d04b15be0d3,,,run60A_stage60_onnx_hardening_v1__run_manifest.json,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stages/60_adapter_onnx__hardening_runtime_reproduction/02_runs/run60A/kpi_record.json,f2857fa0fc1380b4d0a74646b5cf56c3cc95ba40e4d83fff5f754fed45cd73a4,,,run60A_stage60_onnx_hardening_v1__kpi_record.json,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,stage60_onnx_runtime_artifact,stage_pipelines/stage60/onnx_hardening_runtime_reproduction.py,282d03d493f3083b8a6911a1c6da10eeac3ddbb0bf7280bf04089f11a94cb88e,,,run60A_stage60_onnx_hardening_v1__onnx_hardening_runtime_reproduction.py,2026-05-16T08:31:44Z,Stage60 ONNX hardening/runtime artifact.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,mt5_runtime_telemetry_csv,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/Project_Obsidian_Prime_v2/stage60/run60A_onnx_runtime/s59ar_v41_sd8_h3/telemetry/s59ar_v41_sd8_h3_onnx_ta_val_telemetry.csv,996dfc4ba2192f49158afaaebf541ca9b2606298a3f95a77ebf39a295ae628d2,,,run60A_stage60_onnx_hardening_v1__mt5_runtime_telemetry_csv__s59ar_v41_sd8_h3_onnx_ta_val,2026-05-16T08:31:44Z,Common Files runtime telemetry emitted by MT5 EA.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,mt5_runtime_summary_csv,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/Project_Obsidian_Prime_v2/stage60/run60A_onnx_runtime/s59ar_v41_sd8_h3/telemetry/s59ar_v41_sd8_h3_onnx_ta_val_summary.csv,748dbbb8309f6c0762e31f6679598521abd9ab551f48254676f44e9b44dbc3f1,,,run60A_stage60_onnx_hardening_v1__mt5_runtime_summary_csv__s59ar_v41_sd8_h3_onnx_ta_val,2026-05-16T08:31:44Z,Common Files runtime telemetry emitted by MT5 EA.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,mt5_runtime_telemetry_csv,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/Project_Obsidian_Prime_v2/stage60/run60A_onnx_runtime/s59ar_v41_sd8_h3/telemetry/s59ar_v41_sd8_h3_onnx_rt_val_telemetry.csv,996dfc4ba2192f49158afaaebf541ca9b2606298a3f95a77ebf39a295ae628d2,,,run60A_stage60_onnx_hardening_v1__mt5_runtime_telemetry_csv__s59ar_v41_sd8_h3_onnx_rt_val,2026-05-16T08:31:44Z,Common Files runtime telemetry emitted by MT5 EA.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,mt5_runtime_summary_csv,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/Project_Obsidian_Prime_v2/stage60/run60A_onnx_runtime/s59ar_v41_sd8_h3/telemetry/s59ar_v41_sd8_h3_onnx_rt_val_summary.csv,748dbbb8309f6c0762e31f6679598521abd9ab551f48254676f44e9b44dbc3f1,,,run60A_stage60_onnx_hardening_v1__mt5_runtime_summary_csv__s59ar_v41_sd8_h3_onnx_rt_val,2026-05-16T08:31:44Z,Common Files runtime telemetry emitted by MT5 EA.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,mt5_runtime_telemetry_csv,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/Project_Obsidian_Prime_v2/stage60/run60A_onnx_runtime/s59ar_v41_sd8_h3/telemetry/s59ar_v41_sd8_h3_onnx_ta_oos_telemetry.csv,895f20669a62332bf0273cadf0fbee73b904c19369dbe8ca5587e62cb296b041,,,run60A_stage60_onnx_hardening_v1__mt5_runtime_telemetry_csv__s59ar_v41_sd8_h3_onnx_ta_oos,2026-05-16T08:31:44Z,Common Files runtime telemetry emitted by MT5 EA.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,mt5_runtime_summary_csv,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/Project_Obsidian_Prime_v2/stage60/run60A_onnx_runtime/s59ar_v41_sd8_h3/telemetry/s59ar_v41_sd8_h3_onnx_ta_oos_summary.csv,b7cdf58050a623f7a8357939238526d4c23c7d820a8a12296600a7eb3240008e,,,run60A_stage60_onnx_hardening_v1__mt5_runtime_summary_csv__s59ar_v41_sd8_h3_onnx_ta_oos,2026-05-16T08:31:44Z,Common Files runtime telemetry emitted by MT5 EA.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,mt5_runtime_telemetry_csv,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/Project_Obsidian_Prime_v2/stage60/run60A_onnx_runtime/s59ar_v41_sd8_h3/telemetry/s59ar_v41_sd8_h3_onnx_rt_oos_telemetry.csv,895f20669a62332bf0273cadf0fbee73b904c19369dbe8ca5587e62cb296b041,,,run60A_stage60_onnx_hardening_v1__mt5_runtime_telemetry_csv__s59ar_v41_sd8_h3_onnx_rt_oos,2026-05-16T08:31:44Z,Common Files runtime telemetry emitted by MT5 EA.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,mt5_runtime_summary_csv,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/Project_Obsidian_Prime_v2/stage60/run60A_onnx_runtime/s59ar_v41_sd8_h3/telemetry/s59ar_v41_sd8_h3_onnx_rt_oos_summary.csv,b7cdf58050a623f7a8357939238526d4c23c7d820a8a12296600a7eb3240008e,,,run60A_stage60_onnx_hardening_v1__mt5_runtime_summary_csv__s59ar_v41_sd8_h3_onnx_rt_oos,2026-05-16T08:31:44Z,Common Files runtime telemetry emitted by MT5 EA.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,mt5_strategy_tester_html_report,stages/60_adapter_onnx__hardening_runtime_reproduction/02_runs/run60A/mt5/reports/Project_Obsidian_Prime_v2_run60A_stage60_onnx_hardening_v1_s59ar_v41_sd8_h3_onnx_ta_val.htm,de4d25061fd7f0d9ec2cd4debba9d2cbe29923b5d8723b6f80a58912b2e2b9b8,,,run60A_stage60_onnx_hardening_v1__mt5_report__Project_Obsidian_Prime_v2_run60A_stage60_onnx_hardening_v1_s59ar_v41_sd8_h3_onnx_ta_val,2026-05-16T08:31:44Z,MT5 Strategy Tester HTML report.,
60_adapter_onnx__hardening_runtime_reproduction,run60A_stage60_onnx_hardening_v1,mt5_strategy_tester_html_report,stages/60_adapter_onnx__hardening_runtime_reproduction/02_runs/run60A/mt5/reports/Project_Obsidian_Prime_v2_run60A_stage60_onnx_hardening_v1_s59ar_v41_sd8_h3_onnx_rt_val.htm,130c6ec9a9db03e5098853545b984b75d5995b07533ecfdf8cc9d42497aef254,,,run60A_stage60_onnx_hardening_v1__mt5_report__Project_Obsidian_Prime_v2_run60A_stage60_onnx_hardening_v1_s59ar_v41_sd8_h3_onnx_rt_val,2026-05-16T08:31:44Z,MT5 Strategy Tester HTML report.,
