timestamp,split,source_tier,route_role,first_hit_target,first_hit_bar,label_start_time,label_end_time,entry_price,bracket_return,long_first_state,short_first_state,first_hit_censor_reason
2022-09-02 22:00:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-02 22:00:00+00:00,2022-09-02 23:00:00+00:00,12097.32,0.0013158450218236735,favorable,adverse,target_favorable_first_hit
2022-09-06 16:35:00+00:00,train,Tier B,tier_b_fallback,0,-1,2022-09-06 16:35:00+00:00,2022-09-06 17:35:00+00:00,12102.9,0.0009189179937855166,same_bar_tie,same_bar_tie,no_favorable_first_hit_or_adverse_first
2022-09-06 16:40:00+00:00,train,Tier B,tier_b_fallback,1,1,2022-09-06 16:40:00+00:00,2022-09-06 17:40:00+00:00,12081.9,0.0010254740185781299,favorable,adverse,target_favorable_first_hit
2022-09-06 16:45:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 16:45:00+00:00,2022-09-06 17:45:00+00:00,12091.05,0.0010731861799873168,adverse,favorable,target_favorable_first_hit
2022-09-06 16:50:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 16:50:00+00:00,2022-09-06 17:50:00+00:00,12064.2,0.0011534262801494912,adverse,favorable,target_favorable_first_hit
2022-09-06 16:55:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 16:55:00+00:00,2022-09-06 17:55:00+00:00,12030.2,0.0012210172932335581,favorable,adverse,target_favorable_first_hit
2022-09-06 17:00:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 17:00:00+00:00,2022-09-06 18:00:00+00:00,12042.7,0.0012247820907902315,adverse,favorable,target_favorable_first_hit
2022-09-06 17:05:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 17:05:00+00:00,2022-09-06 18:05:00+00:00,11971.57,0.0014318499725646601,adverse,favorable,target_favorable_first_hit
2022-09-06 17:10:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 17:10:00+00:00,2022-09-06 18:10:00+00:00,11958.2,0.0014452240992668243,adverse,favorable,target_favorable_first_hit
2022-09-06 17:15:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 17:15:00+00:00,2022-09-06 18:15:00+00:00,11962.75,0.0014710372778438173,adverse,favorable,target_favorable_first_hit
2022-09-06 17:20:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 17:20:00+00:00,2022-09-06 18:20:00+00:00,11963.7,0.0014530380834953183,adverse,favorable,target_favorable_first_hit
2022-09-06 17:25:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 17:25:00+00:00,2022-09-06 18:25:00+00:00,11948.7,0.001471936905755299,favorable,adverse,target_favorable_first_hit
2022-09-06 17:30:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 17:30:00+00:00,2022-09-06 18:30:00+00:00,11989.7,0.001561179419938393,adverse,favorable,target_favorable_first_hit
2022-09-06 17:35:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 17:35:00+00:00,2022-09-06 18:35:00+00:00,11982.95,0.0015242486997292736,favorable,adverse,target_favorable_first_hit
2022-09-06 17:40:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 17:40:00+00:00,2022-09-06 18:40:00+00:00,12021.2,0.0016187828035278138,favorable,adverse,target_favorable_first_hit
2022-09-06 17:45:00+00:00,train,Tier A,tier_a_primary,1,2,2022-09-06 17:45:00+00:00,2022-09-06 18:45:00+00:00,12046.45,0.001647964735368258,favorable,adverse,target_favorable_first_hit
2022-09-06 17:50:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 17:50:00+00:00,2022-09-06 18:50:00+00:00,12036.7,0.00162411990303532,favorable,adverse,target_favorable_first_hit
2022-09-06 17:55:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 17:55:00+00:00,2022-09-06 18:55:00+00:00,12079.95,0.0017279227200655515,favorable,adverse,target_favorable_first_hit
2022-09-06 18:00:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 18:00:00+00:00,2022-09-06 19:00:00+00:00,12099.2,0.0017415664083142346,adverse,favorable,target_favorable_first_hit
2022-09-06 18:05:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 18:05:00+00:00,2022-09-06 19:05:00+00:00,12085.45,0.0017161385362380649,favorable,adverse,target_favorable_first_hit
2022-09-06 18:10:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 18:10:00+00:00,2022-09-06 19:10:00+00:00,12112.95,0.0017751957217289835,adverse,favorable,target_favorable_first_hit
2022-09-06 18:15:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 18:15:00+00:00,2022-09-06 19:15:00+00:00,12094.95,0.0017637209811275346,adverse,favorable,target_favorable_first_hit
2022-09-06 18:20:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 18:20:00+00:00,2022-09-06 19:20:00+00:00,12078.45,0.001733488801841587,favorable,adverse,target_favorable_first_hit
2022-09-06 18:25:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 18:25:00+00:00,2022-09-06 19:25:00+00:00,12096.7,0.001735521444702426,adverse,favorable,target_favorable_first_hit
2022-09-06 18:30:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 18:30:00+00:00,2022-09-06 19:30:00+00:00,12065.57,0.001799418161187665,favorable,adverse,target_favorable_first_hit
2022-09-06 18:35:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 18:35:00+00:00,2022-09-06 19:35:00+00:00,12096.25,0.001886686005966346,adverse,favorable,target_favorable_first_hit
2022-09-06 18:40:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 18:40:00+00:00,2022-09-06 19:40:00+00:00,12089.25,0.0018772360088191327,favorable,adverse,target_favorable_first_hit
2022-09-06 18:45:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 18:45:00+00:00,2022-09-06 19:45:00+00:00,12111.75,0.0019280383911044624,adverse,favorable,target_favorable_first_hit
2022-09-06 18:50:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 18:50:00+00:00,2022-09-06 19:50:00+00:00,12091.2,0.0019113070059030859,favorable,adverse,target_favorable_first_hit
2022-09-06 18:55:00+00:00,train,Tier A,tier_a_primary,-1,3,2022-09-06 18:55:00+00:00,2022-09-06 19:55:00+00:00,12120.95,0.0019097982035113645,adverse,favorable,target_favorable_first_hit
2022-09-06 19:00:00+00:00,train,Tier A,tier_a_primary,-1,2,2022-09-06 19:00:00+00:00,2022-09-06 20:00:00+00:00,12117.7,0.0018378894229534037,adverse,favorable,target_favorable_first_hit
2022-09-06 19:05:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 19:05:00+00:00,2022-09-06 20:05:00+00:00,12116.45,0.0017959521653076837,adverse,favorable,target_favorable_first_hit
2022-09-06 19:10:00+00:00,train,Tier A,tier_a_primary,-1,2,2022-09-06 19:10:00+00:00,2022-09-06 20:10:00+00:00,12079.75,0.0018762263747624836,adverse,favorable,target_favorable_first_hit
2022-09-06 19:15:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 19:15:00+00:00,2022-09-06 20:15:00+00:00,12075.2,0.0017927090695508666,adverse,favorable,target_favorable_first_hit
2022-09-06 19:20:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 19:20:00+00:00,2022-09-06 20:20:00+00:00,12046.45,0.0017868493304112837,adverse,favorable,target_favorable_first_hit
2022-09-06 19:25:00+00:00,train,Tier A,tier_a_primary,1,2,2022-09-06 19:25:00+00:00,2022-09-06 20:25:00+00:00,12023.7,0.0017767139621588264,favorable,adverse,target_favorable_first_hit
2022-09-06 19:30:00+00:00,train,Tier A,tier_a_primary,1,3,2022-09-06 19:30:00+00:00,2022-09-06 20:30:00+00:00,12038.2,0.0017618099403473243,favorable,adverse,target_favorable_first_hit
2022-09-06 19:35:00+00:00,train,Tier A,tier_a_primary,1,2,2022-09-06 19:35:00+00:00,2022-09-06 20:35:00+00:00,12037.95,0.0016841369442321843,favorable,adverse,target_favorable_first_hit
2022-09-06 19:40:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 19:40:00+00:00,2022-09-06 20:40:00+00:00,12038.95,0.0016224493556266846,favorable,adverse,target_favorable_first_hit
2022-09-06 19:45:00+00:00,train,Tier A,tier_a_primary,-1,2,2022-09-06 19:45:00+00:00,2022-09-06 20:45:00+00:00,12067.7,0.0016567906980360344,adverse,favorable,target_favorable_first_hit
2022-09-06 19:50:00+00:00,train,Tier A,tier_a_primary,-1,3,2022-09-06 19:50:00+00:00,2022-09-06 20:50:00+00:00,12059.45,0.0015973245013313681,adverse,favorable,target_favorable_first_hit
2022-09-06 19:55:00+00:00,train,Tier A,tier_a_primary,-1,2,2022-09-06 19:55:00+00:00,2022-09-06 20:55:00+00:00,12061.0,0.001562027772676193,adverse,favorable,target_favorable_first_hit
2022-09-06 20:00:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 20:00:00+00:00,2022-09-06 21:00:00+00:00,12053.9,0.0015337657174477116,adverse,favorable,target_favorable_first_hit
2022-09-06 20:05:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 20:05:00+00:00,2022-09-06 21:05:00+00:00,12034.75,0.0015276722157288012,adverse,favorable,target_favorable_first_hit
2022-09-06 20:10:00+00:00,train,Tier A,tier_a_primary,1,5,2022-09-06 20:10:00+00:00,2022-09-06 21:10:00+00:00,11985.82,0.001587801831568682,favorable,adverse,target_favorable_first_hit
2022-09-06 20:15:00+00:00,train,Tier A,tier_a_primary,1,2,2022-09-06 20:15:00+00:00,2022-09-06 21:15:00+00:00,11979.45,0.0015563371436844466,favorable,adverse,target_favorable_first_hit
2022-09-06 20:20:00+00:00,train,Tier A,tier_a_primary,1,3,2022-09-06 20:20:00+00:00,2022-09-06 21:20:00+00:00,11990.45,0.001527655250878246,favorable,adverse,target_favorable_first_hit
2022-09-06 20:25:00+00:00,train,Tier A,tier_a_primary,1,2,2022-09-06 20:25:00+00:00,2022-09-06 21:25:00+00:00,11987.95,0.0014831622012356355,favorable,adverse,target_favorable_first_hit
2022-09-06 20:30:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 20:30:00+00:00,2022-09-06 21:30:00+00:00,11979.32,0.0014306856216032894,favorable,adverse,target_favorable_first_hit
2022-09-06 20:35:00+00:00,train,Tier A,tier_a_primary,-1,2,2022-09-06 20:35:00+00:00,2022-09-06 21:35:00+00:00,12000.7,0.0014497061658728275,adverse,favorable,target_favorable_first_hit
2022-09-06 20:40:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 20:40:00+00:00,2022-09-06 21:40:00+00:00,12004.95,0.0014250363046806912,adverse,favorable,target_favorable_first_hit
2022-09-06 20:45:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 20:45:00+00:00,2022-09-06 21:45:00+00:00,11993.7,0.0014186606576571392,adverse,favorable,target_favorable_first_hit
2022-09-06 20:50:00+00:00,train,Tier A,tier_a_primary,1,2,2022-09-06 20:50:00+00:00,2022-09-06 21:50:00+00:00,11974.95,0.0014313591851128472,favorable,adverse,target_favorable_first_hit
2022-09-06 20:55:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 20:55:00+00:00,2022-09-06 21:55:00+00:00,11976.95,0.0013957459313118236,favorable,adverse,target_favorable_first_hit
2022-09-06 21:00:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 21:00:00+00:00,2022-09-06 22:00:00+00:00,12003.7,0.0013962548420052784,favorable,adverse,target_favorable_first_hit
2022-09-06 21:05:00+00:00,train,Tier A,tier_a_primary,1,2,2022-09-06 21:05:00+00:00,2022-09-06 22:05:00+00:00,12011.7,0.001388871467410136,favorable,adverse,target_favorable_first_hit
2022-09-06 21:10:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 21:10:00+00:00,2022-09-06 22:10:00+00:00,12014.45,0.0013449590193614555,favorable,adverse,target_favorable_first_hit
2022-09-06 21:15:00+00:00,train,Tier A,tier_a_primary,-1,3,2022-09-06 21:15:00+00:00,2022-09-06 22:15:00+00:00,12047.7,0.0013823993466632774,adverse,favorable,target_favorable_first_hit
2022-09-06 21:20:00+00:00,train,Tier A,tier_a_primary,-1,2,2022-09-06 21:20:00+00:00,2022-09-06 22:20:00+00:00,12048.45,0.0013467679710140118,adverse,favorable,target_favorable_first_hit
2022-09-06 21:25:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 21:25:00+00:00,2022-09-06 22:25:00+00:00,12045.7,0.0013111914085073334,adverse,favorable,target_favorable_first_hit
2022-09-06 21:30:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 21:30:00+00:00,2022-09-06 22:30:00+00:00,12035.2,0.001296122668113394,adverse,favorable,target_favorable_first_hit
2022-09-06 21:35:00+00:00,train,Tier A,tier_a_primary,1,1,2022-09-06 21:35:00+00:00,2022-09-06 22:35:00+00:00,12025.45,0.0013098752363461816,favorable,adverse,target_favorable_first_hit
2022-09-06 21:40:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 21:40:00+00:00,2022-09-06 22:40:00+00:00,12030.95,0.0013210653941158946,adverse,favorable,target_favorable_first_hit
2022-09-06 21:45:00+00:00,train,Tier A,tier_a_primary,-1,2,2022-09-06 21:45:00+00:00,2022-09-06 22:45:00+00:00,12017.2,0.0012967587469643325,adverse,favorable,target_favorable_first_hit
2022-09-06 21:50:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 21:50:00+00:00,2022-09-06 22:50:00+00:00,12026.2,0.0012865322666422289,adverse,favorable,target_favorable_first_hit
2022-09-06 21:55:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 21:55:00+00:00,2022-09-06 22:55:00+00:00,12019.07,0.001299124372937222,adverse,favorable,target_favorable_first_hit
2022-09-06 22:00:00+00:00,train,Tier A,tier_a_primary,-1,1,2022-09-06 22:00:00+00:00,2022-09-06 23:00:00+00:00,12010.7,0.0013118389906222575,adverse,favorable,target_favorable_first_hit
2022-09-07 16:35:00+00:00,train,Tier B,tier_b_fallback,1,1,2022-09-07 16:35:00+00:00,2022-09-07 17:35:00+00:00,12078.45,0.0008195278638036178,favorable,adverse,target_favorable_first_hit
2022-09-07 16:40:00+00:00,train,Tier A,tier_a_primary,0,-1,2022-09-07 16:40:00+00:00,2022-09-07 17:40:00+00:00,12102.35,0.000907185968637822,same_bar_tie,same_bar_tie,no_favorable_first_hit_or_adverse_first
