bar_time_server,timestamp_utc,row_index,p_short,p_flat,p_long
2026.04.22 13:20:00,2026-04-22T13:20:00Z,1103,0,1,0
2026.04.22 13:25:00,2026-04-22T13:25:00Z,1104,0,1,0
2026.04.22 13:30:00,2026-04-22T13:30:00Z,1105,0,1,0
2026.04.22 13:35:00,2026-04-22T13:35:00Z,1106,0,1,0
2026.04.22 13:40:00,2026-04-22T13:40:00Z,1107,0,1,0
2026.04.22 13:45:00,2026-04-22T13:45:00Z,1108,0,1,0
2026.04.22 13:50:00,2026-04-22T13:50:00Z,1109,0,1,0
2026.04.22 14:00:00,2026-04-22T14:00:00Z,1110,0,1,0
2026.04.22 14:05:00,2026-04-22T14:05:00Z,1111,0,1,0
2026.04.22 14:10:00,2026-04-22T14:10:00Z,1112,0,1,0
2026.04.22 14:15:00,2026-04-22T14:15:00Z,1113,0,1,0
2026.04.22 14:20:00,2026-04-22T14:20:00Z,1114,0,1,0
2026.04.22 14:25:00,2026-04-22T14:25:00Z,1115,0,1,0
2026.04.22 14:30:00,2026-04-22T14:30:00Z,1116,0,1,0
2026.04.22 14:35:00,2026-04-22T14:35:00Z,1117,0,1,0
2026.04.22 14:40:00,2026-04-22T14:40:00Z,1118,0,1,0
2026.04.22 14:45:00,2026-04-22T14:45:00Z,1119,0,1,0
2026.04.22 14:50:00,2026-04-22T14:50:00Z,1120,0,1,0
2026.04.22 14:55:00,2026-04-22T14:55:00Z,1121,0,1,0
2026.04.22 15:05:00,2026-04-22T15:05:00Z,1122,0.269985199,0.3512311876,0.3787835836
2026.04.22 15:10:00,2026-04-22T15:10:00Z,1123,0,1,0
2026.04.22 15:15:00,2026-04-22T15:15:00Z,1124,0.2294943035,0.3582382202,0.4122675061
2026.04.22 15:20:00,2026-04-22T15:20:00Z,1125,0,1,0
2026.04.22 15:25:00,2026-04-22T15:25:00Z,1126,0,1,0
2026.04.22 15:30:00,2026-04-22T15:30:00Z,1127,0.2881466448,0.3607819974,0.3510713279
2026.04.22 15:35:00,2026-04-22T15:35:00Z,1128,0.2743587792,0.3517417014,0.373899579
2026.04.22 15:40:00,2026-04-22T15:40:00Z,1129,0.2985960543,0.3870341778,0.3143697679
2026.04.22 15:45:00,2026-04-22T15:45:00Z,1130,0.2967834473,0.3582082391,0.3450082839
2026.04.22 15:50:00,2026-04-22T15:50:00Z,1131,0.3219778538,0.374863714,0.3031583726
2026.04.22 15:55:00,2026-04-22T15:55:00Z,1132,0.2951998115,0.3308187127,0.3739815056
2026.04.22 16:00:00,2026-04-22T16:00:00Z,1133,0.3168842793,0.3303076923,0.3528080583
2026.04.22 16:05:00,2026-04-22T16:05:00Z,1134,0.2979039848,0.3168718815,0.3852241635
2026.04.22 16:10:00,2026-04-22T16:10:00Z,1135,0.2879823148,0.3485399187,0.3634777963
2026.04.22 16:15:00,2026-04-22T16:15:00Z,1136,0,1,0
2026.04.22 16:20:00,2026-04-22T16:20:00Z,1137,0,1,0
2026.04.22 16:25:00,2026-04-22T16:25:00Z,1138,0,1,0
2026.04.22 16:30:00,2026-04-22T16:30:00Z,1139,0,1,0
2026.04.22 16:35:00,2026-04-22T16:35:00Z,1140,0.3682973385,0.2107695043,0.420933187
2026.04.22 16:40:00,2026-04-22T16:40:00Z,1141,0.3113095164,0.2265635729,0.4621269107
2026.04.22 16:45:00,2026-04-22T16:45:00Z,1142,0.3272984922,0.2420906425,0.430610925
2026.04.22 16:50:00,2026-04-22T16:50:00Z,1143,0.3175205886,0.2132467479,0.4692327082
2026.04.22 16:55:00,2026-04-22T16:55:00Z,1144,0.3386496603,0.2378129065,0.4235374928
2026.04.22 17:00:00,2026-04-22T17:00:00Z,1145,0.3166573644,0.2753185928,0.4080240726
2026.04.22 17:05:00,2026-04-22T17:05:00Z,1146,0.2886250317,0.3637073636,0.3476676643
2026.04.22 17:10:00,2026-04-22T17:10:00Z,1147,0.3028448522,0.3678951859,0.3292599618
2026.04.22 17:15:00,2026-04-22T17:15:00Z,1148,0.2737472653,0.3970243335,0.329228431
2026.04.22 17:20:00,2026-04-22T17:20:00Z,1149,0.2536338866,0.4022684991,0.3440976739
2026.04.22 17:25:00,2026-04-22T17:25:00Z,1150,0.243007198,0.3942292631,0.3627635837
2026.04.22 17:30:00,2026-04-22T17:30:00Z,1151,0.225745365,0.3987093568,0.3755452633
2026.04.22 17:35:00,2026-04-22T17:35:00Z,1152,0.2673903704,0.3708031774,0.3618064821
2026.04.22 17:40:00,2026-04-22T17:40:00Z,1153,0.2569776177,0.3849134743,0.3581089079
2026.04.22 17:45:00,2026-04-22T17:45:00Z,1154,0.2889156044,0.3771543503,0.3339300454
2026.04.22 17:50:00,2026-04-22T17:50:00Z,1155,0.2477479279,0.4078584909,0.3443936706
2026.04.22 17:55:00,2026-04-22T17:55:00Z,1156,0.2828881145,0.3972928524,0.3198190331
2026.04.22 18:00:00,2026-04-22T18:00:00Z,1157,0.2600178421,0.4086996615,0.3312824965
2026.04.22 18:05:00,2026-04-22T18:05:00Z,1158,0.2910040319,0.4031555057,0.3058405221
2026.04.22 18:10:00,2026-04-22T18:10:00Z,1159,0.2749017775,0.3971976042,0.3279006183
2026.04.22 18:15:00,2026-04-22T18:15:00Z,1160,0.2641947269,0.4195180833,0.3162872195
2026.04.22 18:20:00,2026-04-22T18:20:00Z,1161,0.2609599531,0.4170698225,0.3219702542
2026.04.22 18:25:00,2026-04-22T18:25:00Z,1162,0.2686266899,0.412611872,0.3187614679
2026.04.22 18:30:00,2026-04-22T18:30:00Z,1163,0.2632781267,0.4203915894,0.3163303137
2026.04.22 18:35:00,2026-04-22T18:35:00Z,1164,0.2512778044,0.4341936409,0.3145285845
2026.04.22 18:40:00,2026-04-22T18:40:00Z,1165,0.2663642168,0.4405135214,0.2931223512
2026.04.22 18:45:00,2026-04-22T18:45:00Z,1166,0.3045031428,0.4019264281,0.2935703993
2026.04.22 18:50:00,2026-04-22T18:50:00Z,1167,0.304379642,0.4183992445,0.277221173
2026.04.22 18:55:00,2026-04-22T18:55:00Z,1168,0.2881477475,0.4184001088,0.2934521735
2026.04.22 19:00:00,2026-04-22T19:00:00Z,1169,0.2711575627,0.4064475,0.3223949373
2026.04.22 19:10:00,2026-04-22T19:10:00Z,1170,0.2693384588,0.4308787882,0.2997827828
2026.04.22 19:15:00,2026-04-22T19:15:00Z,1171,0.262709409,0.4547144175,0.2825762331
2026.04.22 19:20:00,2026-04-22T19:20:00Z,1172,0.2770178914,0.4289460778,0.2940360606
2026.04.22 19:25:00,2026-04-22T19:25:00Z,1173,0.2773157954,0.4228103161,0.2998738885
2026.04.22 19:30:00,2026-04-22T19:30:00Z,1174,0.2719109356,0.4255325794,0.3025565147
2026.04.22 19:35:00,2026-04-22T19:35:00Z,1175,0.2712749839,0.4207734168,0.3079516292
2026.04.22 19:45:00,2026-04-22T19:45:00Z,1176,0.2461162657,0.4398602843,0.3140234053
2026.04.22 19:50:00,2026-04-22T19:50:00Z,1177,0.2526757717,0.447725296,0.2995988727
2026.04.22 19:55:00,2026-04-22T19:55:00Z,1178,0.2495159954,0.4511220753,0.2993619442
2026.04.22 20:00:00,2026-04-22T20:00:00Z,1179,0.2344213426,0.4421111941,0.3234674633
2026.04.22 20:05:00,2026-04-22T20:05:00Z,1180,0.2814556062,0.425340116,0.2932042778
2026.04.22 20:15:00,2026-04-22T20:15:00Z,1181,0.2669067979,0.4309702218,0.3021229208
2026.04.22 20:20:00,2026-04-22T20:20:00Z,1182,0.2560158372,0.4269453287,0.3170388043
2026.04.22 20:25:00,2026-04-22T20:25:00Z,1183,0.2498485595,0.4267505407,0.3234009743
2026.04.22 20:30:00,2026-04-22T20:30:00Z,1184,0.2297824621,0.4401251674,0.3300924003
2026.04.22 20:35:00,2026-04-22T20:35:00Z,1185,0.2160414457,0.4533784688,0.3305801153
2026.04.22 20:50:00,2026-04-22T20:50:00Z,1186,0.2121501863,0.5050420165,0.2828077972
2026.04.22 20:55:00,2026-04-22T20:55:00Z,1187,0.2007727921,0.5166020393,0.2826252282
2026.04.22 21:05:00,2026-04-22T21:05:00Z,1188,0.2007117569,0.5113984346,0.287889868
2026.04.22 21:10:00,2026-04-22T21:10:00Z,1189,0.205948025,0.5083500743,0.2857018709
2026.04.22 21:20:00,2026-04-22T21:20:00Z,1190,0.2393940985,0.4906066954,0.2699992061
2026.04.22 21:25:00,2026-04-22T21:25:00Z,1191,0.2436247915,0.4783250988,0.2780501544
2026.04.22 22:00:00,2026-04-22T22:00:00Z,1192,0.2062708884,0.5219984055,0.271730721
2026.04.22 22:05:00,2026-04-22T22:05:00Z,1193,0.201804623,0.5552255511,0.2429698557
2026.04.22 22:10:00,2026-04-22T22:10:00Z,1194,0.2136961967,0.55018574,0.2361181378
2026.04.22 22:20:00,2026-04-22T22:20:00Z,1195,0.2076808363,0.5288691521,0.2634500861
2026.04.22 22:30:00,2026-04-22T22:30:00Z,1196,0.1941856742,0.5376824141,0.2681319118
2026.04.22 22:35:00,2026-04-22T22:35:00Z,1197,0.1896307617,0.5863639712,0.2240053117
2026.04.22 22:40:00,2026-04-22T22:40:00Z,1198,0.1805648655,0.5821348429,0.2373002768
2026.04.22 22:50:00,2026-04-22T22:50:00Z,1199,0.1659940332,0.6046937704,0.2293121964
2026.04.22 23:00:00,2026-04-22T23:00:00Z,1200,0.1727413088,0.6019724011,0.2252863497
2026.04.22 23:05:00,2026-04-22T23:05:00Z,1201,0.1639411896,0.6335797906,0.2024790645
2026.04.22 23:40:00,2026-04-22T23:40:00Z,1202,0.1680594087,0.6418731213,0.1900674403
2026.04.22 23:50:00,2026-04-22T23:50:00Z,1203,0.164027378,0.6301570535,0.2058155984
2026.04.23 00:00:00,2026-04-23T00:00:00Z,1204,0.1575232893,0.6399217844,0.2025549263
2026.04.23 03:05:00,2026-04-23T03:05:00Z,1205,0.1358234435,0.694585979,0.1695906222
2026.04.23 03:10:00,2026-04-23T03:10:00Z,1206,0.1927444637,0.6746838689,0.1325716823
2026.04.23 03:15:00,2026-04-23T03:15:00Z,1207,0.4111966491,0.4821826816,0.1066206694
2026.04.23 03:20:00,2026-04-23T03:20:00Z,1208,0.3027716279,0.355669558,0.3415587842
2026.04.23 03:25:00,2026-04-23T03:25:00Z,1209,0.1806665212,0.6494221687,0.1699113399
2026.04.23 03:30:00,2026-04-23T03:30:00Z,1210,0.1338692158,0.656619668,0.209511131
2026.04.23 03:35:00,2026-04-23T03:35:00Z,1211,0.1465812176,0.6965593696,0.1568594575
2026.04.23 03:40:00,2026-04-23T03:40:00Z,1212,0.1289223135,0.7188034654,0.1522742808
2026.04.23 03:45:00,2026-04-23T03:45:00Z,1213,0.1176898554,0.7533689737,0.1289412081
2026.04.23 03:50:00,2026-04-23T03:50:00Z,1214,0.1296709329,0.727668643,0.1426604092
2026.04.23 03:55:00,2026-04-23T03:55:00Z,1215,0.112417385,0.7517216206,0.1358609796
2026.04.23 04:00:00,2026-04-23T04:00:00Z,1216,0.1042769998,0.7722898126,0.1234332174
2026.04.23 04:05:00,2026-04-23T04:05:00Z,1217,0.1127229929,0.7570640445,0.1302130073
2026.04.23 04:15:00,2026-04-23T04:15:00Z,1218,0.1291481704,0.7370435596,0.1338082403
2026.04.23 04:20:00,2026-04-23T04:20:00Z,1219,0.1231928691,0.7518618107,0.1249453276
2026.04.23 04:25:00,2026-04-23T04:25:00Z,1220,0.1126559675,0.7677181959,0.119625859
2026.04.23 04:30:00,2026-04-23T04:30:00Z,1221,0.1262625158,0.7458703518,0.1278671324
2026.04.23 04:35:00,2026-04-23T04:35:00Z,1222,0.144143641,0.6994839907,0.1563723534
2026.04.23 04:40:00,2026-04-23T04:40:00Z,1223,0.1365575939,0.7166430354,0.1467994153
2026.04.23 04:45:00,2026-04-23T04:45:00Z,1224,0.1358569562,0.7149556875,0.1491873711
2026.04.23 04:50:00,2026-04-23T04:50:00Z,1225,0.1394295543,0.7165231705,0.1440472454
2026.04.23 04:55:00,2026-04-23T04:55:00Z,1226,0.1363821775,0.7318857312,0.1317321062
2026.04.23 05:00:00,2026-04-23T05:00:00Z,1227,0.1211824715,0.750008285,0.1288091987
2026.04.23 05:05:00,2026-04-23T05:05:00Z,1228,0.1309944987,0.7386408448,0.1303647161
2026.04.23 05:10:00,2026-04-23T05:10:00Z,1229,0.1424711645,0.7285236716,0.1290051788
2026.04.23 05:15:00,2026-04-23T05:15:00Z,1230,0.1761295199,0.6840189099,0.139851585
2026.04.23 05:20:00,2026-04-23T05:20:00Z,1231,0.1827433258,0.6755005121,0.1417561918
2026.04.23 05:25:00,2026-04-23T05:25:00Z,1232,0.176488623,0.6781629324,0.1453484148
2026.04.23 05:30:00,2026-04-23T05:30:00Z,1233,0.1675807089,0.6890027523,0.1434164941
2026.04.23 05:40:00,2026-04-23T05:40:00Z,1234,0.1697652787,0.6790488958,0.1511858106
2026.04.23 05:45:00,2026-04-23T05:45:00Z,1235,0.1544834524,0.7087398767,0.1367767304
2026.04.23 05:55:00,2026-04-23T05:55:00Z,1236,0.1435048878,0.7209844589,0.135510698
2026.04.23 06:00:00,2026-04-23T06:00:00Z,1237,0.1550403684,0.7107747197,0.1341849566
2026.04.23 06:05:00,2026-04-23T06:05:00Z,1238,0.1527457982,0.7100611925,0.1371930689
2026.04.23 06:10:00,2026-04-23T06:10:00Z,1239,0.1623182148,0.7016012669,0.1360804737
2026.04.23 06:20:00,2026-04-23T06:20:00Z,1240,0.169864133,0.699759841,0.1303760409
2026.04.23 06:25:00,2026-04-23T06:25:00Z,1241,0.1755139828,0.699590385,0.1248956025
2026.04.23 06:30:00,2026-04-23T06:30:00Z,1242,0.1797214597,0.6936936975,0.1265848279
2026.04.23 06:35:00,2026-04-23T06:35:00Z,1243,0.1960858852,0.672670126,0.1312440038
2026.04.23 06:40:00,2026-04-23T06:40:00Z,1244,0.2035760134,0.6582753062,0.1381486654
2026.04.23 06:45:00,2026-04-23T06:45:00Z,1245,0.1915207952,0.6785094738,0.1299697608
2026.04.23 06:50:00,2026-04-23T06:50:00Z,1246,0.1750266403,0.6834003329,0.1415730417
2026.04.23 07:00:00,2026-04-23T07:00:00Z,1247,0,1,0
2026.04.23 07:05:00,2026-04-23T07:05:00Z,1248,0,1,0
2026.04.23 07:10:00,2026-04-23T07:10:00Z,1249,0,1,0
2026.04.23 07:15:00,2026-04-23T07:15:00Z,1250,0,1,0
2026.04.23 07:25:00,2026-04-23T07:25:00Z,1251,0,1,0
2026.04.23 07:30:00,2026-04-23T07:30:00Z,1252,0,1,0
2026.04.23 07:35:00,2026-04-23T07:35:00Z,1253,0,1,0
2026.04.23 07:50:00,2026-04-23T07:50:00Z,1254,0,1,0
2026.04.23 08:00:00,2026-04-23T08:00:00Z,1255,0,1,0
2026.04.23 08:05:00,2026-04-23T08:05:00Z,1256,0,1,0
2026.04.23 08:15:00,2026-04-23T08:15:00Z,1257,0,1,0
2026.04.23 08:20:00,2026-04-23T08:20:00Z,1258,0,1,0
2026.04.23 08:25:00,2026-04-23T08:25:00Z,1259,0,1,0
2026.04.23 08:35:00,2026-04-23T08:35:00Z,1260,0,1,0
2026.04.23 08:40:00,2026-04-23T08:40:00Z,1261,0,1,0
2026.04.23 08:45:00,2026-04-23T08:45:00Z,1262,0,1,0
2026.04.23 08:55:00,2026-04-23T08:55:00Z,1263,0,1,0
2026.04.23 09:05:00,2026-04-23T09:05:00Z,1264,0,1,0
2026.04.23 09:10:00,2026-04-23T09:10:00Z,1265,0,1,0
2026.04.23 09:15:00,2026-04-23T09:15:00Z,1266,0,1,0
2026.04.23 09:20:00,2026-04-23T09:20:00Z,1267,0,1,0
2026.04.23 09:30:00,2026-04-23T09:30:00Z,1268,0,1,0
2026.04.23 09:35:00,2026-04-23T09:35:00Z,1269,0,1,0
2026.04.23 09:40:00,2026-04-23T09:40:00Z,1270,0,1,0
2026.04.23 09:45:00,2026-04-23T09:45:00Z,1271,0,1,0
2026.04.23 09:50:00,2026-04-23T09:50:00Z,1272,0,1,0
2026.04.23 09:55:00,2026-04-23T09:55:00Z,1273,0,1,0
2026.04.23 10:00:00,2026-04-23T10:00:00Z,1274,0,1,0
2026.04.23 10:05:00,2026-04-23T10:05:00Z,1275,0,1,0
2026.04.23 10:10:00,2026-04-23T10:10:00Z,1276,0,1,0
2026.04.23 10:15:00,2026-04-23T10:15:00Z,1277,0,1,0
2026.04.23 10:20:00,2026-04-23T10:20:00Z,1278,0,1,0
2026.04.23 10:25:00,2026-04-23T10:25:00Z,1279,0,1,0
2026.04.23 10:30:00,2026-04-23T10:30:00Z,1280,0,1,0
2026.04.23 10:35:00,2026-04-23T10:35:00Z,1281,0,1,0
2026.04.23 10:40:00,2026-04-23T10:40:00Z,1282,0,1,0
2026.04.23 10:45:00,2026-04-23T10:45:00Z,1283,0,1,0
2026.04.23 10:50:00,2026-04-23T10:50:00Z,1284,0,1,0
2026.04.23 10:55:00,2026-04-23T10:55:00Z,1285,0,1,0
2026.04.23 11:00:00,2026-04-23T11:00:00Z,1286,0,1,0
2026.04.23 11:05:00,2026-04-23T11:05:00Z,1287,0,1,0
2026.04.23 11:10:00,2026-04-23T11:10:00Z,1288,0,1,0
2026.04.23 11:15:00,2026-04-23T11:15:00Z,1289,0,1,0
2026.04.23 11:20:00,2026-04-23T11:20:00Z,1290,0,1,0
2026.04.23 11:25:00,2026-04-23T11:25:00Z,1291,0,1,0
2026.04.23 11:30:00,2026-04-23T11:30:00Z,1292,0,1,0
2026.04.23 11:35:00,2026-04-23T11:35:00Z,1293,0,1,0
2026.04.23 11:40:00,2026-04-23T11:40:00Z,1294,0,1,0
2026.04.23 11:45:00,2026-04-23T11:45:00Z,1295,0.3721499145,0.2577550411,0.3700950444
2026.04.23 11:50:00,2026-04-23T11:50:00Z,1296,0.3691914082,0.2048076689,0.4260008633
2026.04.23 11:55:00,2026-04-23T11:55:00Z,1297,0.3763237298,0.2031076998,0.4205686152
2026.04.23 12:00:00,2026-04-23T12:00:00Z,1298,0,1,0
2026.04.23 12:05:00,2026-04-23T12:05:00Z,1299,0,1,0
2026.04.23 12:10:00,2026-04-23T12:10:00Z,1300,0.4316721857,0.1959358603,0.3723919988
2026.04.23 12:15:00,2026-04-23T12:15:00Z,1301,0.4015964866,0.1896219701,0.4087815285
2026.04.23 12:20:00,2026-04-23T12:20:00Z,1302,0,1,0
2026.04.23 12:25:00,2026-04-23T12:25:00Z,1303,0,1,0
2026.04.23 12:30:00,2026-04-23T12:30:00Z,1304,0,1,0
2026.04.23 12:35:00,2026-04-23T12:35:00Z,1305,0,1,0
2026.04.23 12:40:00,2026-04-23T12:40:00Z,1306,0,1,0
2026.04.23 12:45:00,2026-04-23T12:45:00Z,1307,0,1,0
2026.04.23 12:50:00,2026-04-23T12:50:00Z,1308,0,1,0
2026.04.23 12:55:00,2026-04-23T12:55:00Z,1309,0,1,0
2026.04.23 13:00:00,2026-04-23T13:00:00Z,1310,0,1,0
2026.04.23 13:05:00,2026-04-23T13:05:00Z,1311,0,1,0
2026.04.23 13:10:00,2026-04-23T13:10:00Z,1312,0,1,0
2026.04.23 13:15:00,2026-04-23T13:15:00Z,1313,0.3383138478,0.2827288508,0.3789573014
2026.04.23 13:20:00,2026-04-23T13:20:00Z,1314,0,1,0
2026.04.23 13:25:00,2026-04-23T13:25:00Z,1315,0,1,0
2026.04.23 13:30:00,2026-04-23T13:30:00Z,1316,0,1,0
2026.04.23 13:35:00,2026-04-23T13:35:00Z,1317,0,1,0
2026.04.23 13:40:00,2026-04-23T13:40:00Z,1318,0,1,0
2026.04.23 13:45:00,2026-04-23T13:45:00Z,1319,0,1,0
2026.04.23 13:50:00,2026-04-23T13:50:00Z,1320,0,1,0
2026.04.23 13:55:00,2026-04-23T13:55:00Z,1321,0,1,0
2026.04.23 14:00:00,2026-04-23T14:00:00Z,1322,0,1,0
2026.04.23 14:05:00,2026-04-23T14:05:00Z,1323,0,1,0
2026.04.23 14:10:00,2026-04-23T14:10:00Z,1324,0,1,0
2026.04.23 14:15:00,2026-04-23T14:15:00Z,1325,0.2781941891,0.3362848461,0.3855210245
2026.04.23 14:20:00,2026-04-23T14:20:00Z,1326,0,1,0
2026.04.23 14:25:00,2026-04-23T14:25:00Z,1327,0,1,0
2026.04.23 14:30:00,2026-04-23T14:30:00Z,1328,0.2788906395,0.3439467251,0.3771626949
2026.04.23 14:35:00,2026-04-23T14:35:00Z,1329,0.3204089999,0.327064991,0.3525260389
2026.04.23 14:40:00,2026-04-23T14:40:00Z,1330,0.2934475243,0.3353524506,0.3712000549
2026.04.23 14:45:00,2026-04-23T14:45:00Z,1331,0,1,0
2026.04.23 14:50:00,2026-04-23T14:50:00Z,1332,0,1,0
2026.04.23 14:55:00,2026-04-23T14:55:00Z,1333,0,1,0
2026.04.23 15:00:00,2026-04-23T15:00:00Z,1334,0,1,0
2026.04.23 15:05:00,2026-04-23T15:05:00Z,1335,0,1,0
2026.04.23 15:10:00,2026-04-23T15:10:00Z,1336,0.2330536097,0.3497343659,0.4172120392
2026.04.23 15:15:00,2026-04-23T15:15:00Z,1337,0,1,0
2026.04.23 15:20:00,2026-04-23T15:20:00Z,1338,0,1,0
2026.04.23 15:25:00,2026-04-23T15:25:00Z,1339,0.2753993273,0.3410592973,0.3835414052
2026.04.23 15:30:00,2026-04-23T15:30:00Z,1340,0,1,0
2026.04.23 15:35:00,2026-04-23T15:35:00Z,1341,0.2509626746,0.3555493653,0.3934879303
2026.04.23 15:40:00,2026-04-23T15:40:00Z,1342,0.2580035627,0.3559786975,0.3860177398
2026.04.23 15:45:00,2026-04-23T15:45:00Z,1343,0.257396102,0.3484456837,0.3941582441
2026.04.23 15:50:00,2026-04-23T15:50:00Z,1344,0.3688130975,0.3595190346,0.2716678381
2026.04.23 15:55:00,2026-04-23T15:55:00Z,1345,0.3173100948,0.3723433018,0.3103465736
2026.04.23 16:00:00,2026-04-23T16:00:00Z,1346,0.3181522787,0.3605877161,0.3212600052
2026.04.23 16:05:00,2026-04-23T16:05:00Z,1347,0.2951971292,0.3483170867,0.3564858437
2026.04.23 16:10:00,2026-04-23T16:10:00Z,1348,0.2973817289,0.3475913703,0.3550269604
2026.04.23 16:15:00,2026-04-23T16:15:00Z,1349,0.3354799747,0.3641498685,0.3003701866
2026.04.23 16:20:00,2026-04-23T16:20:00Z,1350,0.2914583683,0.3879475892,0.3205940425
2026.04.23 16:25:00,2026-04-23T16:25:00Z,1351,0.2788594365,0.3895644546,0.3315761387
2026.04.23 16:30:00,2026-04-23T16:30:00Z,1352,0.2832268476,0.3991190195,0.317654103
2026.04.23 16:35:00,2026-04-23T16:35:00Z,1353,0.3495738804,0.2979280651,0.3524980247
2026.04.23 16:40:00,2026-04-23T16:40:00Z,1354,0.3591869175,0.2957745194,0.345038563
2026.04.23 16:45:00,2026-04-23T16:45:00Z,1355,0.3571070731,0.2969555855,0.3459374011
2026.04.23 16:50:00,2026-04-23T16:50:00Z,1356,0.3794766366,0.2724963725,0.3480270207
2026.04.23 16:55:00,2026-04-23T16:55:00Z,1357,0.3469713926,0.2603614926,0.3926671147
2026.04.23 17:00:00,2026-04-23T17:00:00Z,1358,0.3485351503,0.2496344745,0.4018303752
2026.04.23 17:05:00,2026-04-23T17:05:00Z,1359,0.3005049229,0.3621561229,0.3373390138
2026.04.23 17:10:00,2026-04-23T17:10:00Z,1360,0.2818135321,0.373123765,0.3450627029
2026.04.23 17:15:00,2026-04-23T17:15:00Z,1361,0.2694666088,0.3554417193,0.3750916421
2026.04.23 17:20:00,2026-04-23T17:20:00Z,1362,0.2633023262,0.3519910574,0.384706676
2026.04.23 17:25:00,2026-04-23T17:25:00Z,1363,0.2598820031,0.3616758883,0.3784421384
2026.04.23 17:30:00,2026-04-23T17:30:00Z,1364,0.245000273,0.3592554629,0.3957442939
2026.04.23 17:35:00,2026-04-23T17:35:00Z,1365,0.2581133544,0.3513445258,0.3905421197
2026.04.23 17:40:00,2026-04-23T17:40:00Z,1366,0.2587915659,0.3660471141,0.3751613796
2026.04.23 17:45:00,2026-04-23T17:45:00Z,1367,0.2452201098,0.380312264,0.3744676411
2026.04.23 17:50:00,2026-04-23T17:50:00Z,1368,0.2423749119,0.3944585919,0.3631664515
2026.04.23 17:55:00,2026-04-23T17:55:00Z,1369,0.2466698289,0.3802984357,0.3730317652
2026.04.23 18:00:00,2026-04-23T18:00:00Z,1370,0.2437947392,0.3924733698,0.3637318611
2026.04.23 18:10:00,2026-04-23T18:10:00Z,1371,0.2218257338,0.4349273741,0.343246907
2026.04.23 18:15:00,2026-04-23T18:15:00Z,1372,0.2087883353,0.4472927451,0.3439188898
2026.04.23 18:20:00,2026-04-23T18:20:00Z,1373,0.2051422,0.4423507154,0.3525070846
2026.04.23 18:25:00,2026-04-23T18:25:00Z,1374,0.1962796003,0.4541577995,0.349562645
2026.04.23 18:30:00,2026-04-23T18:30:00Z,1375,0.2139165401,0.4380330443,0.3480504751
2026.04.23 18:35:00,2026-04-23T18:35:00Z,1376,0.2222358435,0.4537259936,0.3240381479
2026.04.23 18:40:00,2026-04-23T18:40:00Z,1377,0.2445465773,0.4343545139,0.3210988641
2026.04.23 18:45:00,2026-04-23T18:45:00Z,1378,0.2582556009,0.4315471649,0.3101972342
2026.04.23 18:50:00,2026-04-23T18:50:00Z,1379,0.2981723249,0.407099247,0.2947284281
2026.04.23 18:55:00,2026-04-23T18:55:00Z,1380,0.3266478181,0.390083909,0.2832682729
2026.04.23 19:00:00,2026-04-23T19:00:00Z,1381,0.3204756081,0.3879343271,0.2915900648
2026.04.23 19:05:00,2026-04-23T19:05:00Z,1382,0.3661911786,0.3463172317,0.2874916196
2026.04.23 19:10:00,2026-04-23T19:10:00Z,1383,0.3293474019,0.3545664549,0.3160861135
2026.04.23 19:15:00,2026-04-23T19:15:00Z,1384,0.3330465257,0.3551731408,0.3117803037
2026.04.23 19:20:00,2026-04-23T19:20:00Z,1385,0.2950426936,0.3752969205,0.3296603858
2026.04.23 19:25:00,2026-04-23T19:25:00Z,1386,0.2901001871,0.3817245066,0.3281752467
2026.04.23 19:30:00,2026-04-23T19:30:00Z,1387,0.2698239088,0.4105217457,0.3196544051
2026.04.23 19:35:00,2026-04-23T19:35:00Z,1388,0.2693552971,0.4165970683,0.3140476346
2026.04.23 19:40:00,2026-04-23T19:40:00Z,1389,0.2648186684,0.4111726582,0.3240087032
2026.04.23 19:45:00,2026-04-23T19:45:00Z,1390,0.2500311732,0.4263974726,0.323571384
2026.04.23 20:00:00,2026-04-23T20:00:00Z,1391,0.2556028068,0.4427209198,0.3016762137
2026.04.23 20:05:00,2026-04-23T20:05:00Z,1392,0.3654208779,0.3413048387,0.2932742834
2026.04.23 20:10:00,2026-04-23T20:10:00Z,1393,0.3913719356,0.3445906639,0.2640374303
2026.04.23 20:15:00,2026-04-23T20:15:00Z,1394,0.3944413066,0.3455078006,0.2600508928
2026.04.23 20:20:00,2026-04-23T20:20:00Z,1395,0.4537540972,0.2907889783,0.2554569542
2026.04.23 20:25:00,2026-04-23T20:25:00Z,1396,0.4264605343,0.3156665564,0.2578729093
2026.04.23 20:30:00,2026-04-23T20:30:00Z,1397,0.4745719135,0.2511976063,0.2742305398
2026.04.23 20:35:00,2026-04-23T20:35:00Z,1398,0.4080713391,0.2637887597,0.3281399608
2026.04.23 20:40:00,2026-04-23T20:40:00Z,1399,0.463839978,0.1982683539,0.3378916681
2026.04.23 20:45:00,2026-04-23T20:45:00Z,1400,0.4861479998,0.1628556848,0.3509963751
2026.04.23 20:50:00,2026-04-23T20:50:00Z,1401,0.4853561819,0.1938196868,0.3208240867
2026.04.23 20:55:00,2026-04-23T20:55:00Z,1402,0.4500172734,0.1013452783,0.4486374855
